#漢字	音標	解釋
失	sit021	失 失去
室	sit021	室 室内
辰	sin24	辰 时辰
晨	sin24	晨 早晨
腎	sin33	肾 肾脏，肾虚
愼	sim31	慎 慎重
人	ȵin24	人 人民
仁	in24	仁 仁义
忍	ȵiun55	忍 忍住
認	ȵin33	认 认得
韌	ȵiun31	韧 坚韧
日	ȵit021	日 日期
巾	kin55	巾 毛巾
緊	kin31	紧 紧张
吉	kit021	吉 吉利
僅	kin31	仅 不仅
銀	ŋɛn24	银 银行
釁	kʰin33	衅 挑衅
因	in33	因 原因
姻	iɛn55	姻 婚姻
印	in33	印 手印
一	it021	一 一定
乙	iɛʔ021	乙 天干
寅	in24	寅 地支
引	in31	引 吸引
逸	it055	逸 安逸，劳逸结合
斤	kin55	斤 斤两
筋	kin55	筋 筋骨
謹	kin31	谨 谨慎
乞	kʰɛʔ021	乞 乞讨，乞儿
勤	kʰin24	勤 辛勤
芹	kʰim24	芹 芹菜
近	kʰiun31	近 远近
欣	hiun55	欣 欣欣向荣
殷	in55	殷 殷勤；姓
隱	ʋun31	隐 隐身，隐形
奔	pun55	奔 东奔西走
本	pun31	本 书本
不	put021	不 不过，不是
噴	pʰun33	喷 喷水
盆	pʰun24	盆 脸盆
笨	pun33	笨 笨蛋
門	mun24	门 关门
悶	mun31	闷 闷热
沒	mut055	没 沉没
墩	tun55	墩 桥墩
頓	tun31	顿 停顿
豚	tʰun24	豚 海豚
飩	tʰun55	饨 馄饨
盾	tʰun31	盾 矛盾
鈍	tʰun31	钝 迟钝
突	tʰut055	突 突然
凸	tʰut055	凸 凸起
嫩	nun33	嫩 稚嫩，菜嫩
侖	lun24	仑 昆仑
論	lun33	论 讨论，论文
尊	tsun55	尊 尊敬
卒	tsut021	卒 兵卒
村	tsʰun55	村 村庄
寸	tsʰun33	寸 尺寸
存	tsʰun24	存 存折
孫	sun55	孙 子孙
損	sun31	损 损坏
昆	kʰun55	昆 昆虫
滾	kun31	滚 滚动
棍	kun33	棍 棍棒
骨	kut021	骨 骨头
坤	kʰun55	坤 乾坤
困	kʰun33	困 困难
窟	kʰut021	窟 窟窿，屎窟
昏	fun55	昏 黄昏
婚	fun55	婚 结婚
忽	fut021	忽 忽然
魂	fun24	魂 鬼魂
混	kun31	混 相混，混在一起
核	fut055	核 果核
溫	ʋun55	温 温度
瘟	ʋun55	瘟 鸡瘟
穩	ʋun31	稳 稳定
倫	lun24	伦 伦理
輪	lun24	轮 车轮
律	lut055	律 纪律
率	lut055	率 效率
遵	tsun55	遵 遵守
俊	tsun33	俊 英俊
詢	sun24	询 问询、咨询
筍	sun31	笋 竹笋
榫	sun31	榫 榫头
迅	sin33	迅 迅速
戌	sut021	戌 戊戌变法，申酉戌亥
恤	sit021	恤 体恤
旬	sun24	旬 上旬
循	sun24	循 循环
巡	sun24	巡 巡逻
朮	sut055	朮 白朮
蟀	sut021	蟀 蟋蟀
准	tsun31	准 标准；准确；准许
圳	tsun33	圳 深圳；田中小沟
春	tsʰun55	春 春秋
蠢	tsʰun31	蠢 愚蠢
出	tsʰut021	出 出去
脣	sun24	唇 嘴唇
順	sun33	顺 顺利
術	sut055	术 技术
述	sut055	述 叙述
純	sun24	纯 单纯
潤	iun33	润 滋润
閏	iun33	闰 闰月
均	kʰiun55	均 平均
橘	kit021	橘 橘子，橘红
菌	kʰun33	菌 细菌
勻	iun24	匀 均匀
允	iun31	允 允许
分	fun55	分 分开
粉	fun31	粉 面粉
糞	pun33	粪 猪粪
奮	fun31	奋 奋斗
芬	fun55	芬 芬芳
紛	fun55	纷 纠纷
焚	fun24	焚 焚烧
墳	fun24	坟 坟墓
憤	fun31	愤 愤怒
份	fun33	份 一份
佛	fut055	佛 佛像，阿弥陀佛
文	ʋun24	文 论文
蚊	mun55	蚊 蚊香
聞	ʋun24	闻 新闻
問	mun33	问 问问题
物	ʋut055	物 物理
君	kiun55	君 君子
軍	kiun55	军 参军
屈	kʰut021	屈 委屈
羣	kʰiun24	群 群众
裙	kʰiun24	裙 连衣裙，裙子
掘	kʰut055	掘 挖掘，掘墓
倔	kʰut021	倔 倔强，脾气倔
勳	hiun55	勋 勋章
訓	hiun33	训 教训
云	iun24	云 白云，人云亦云
運	iun33	运 运气
暈	fun24	晕 晕车
幫	pɔŋ55	帮 帮忙
榜	pɔŋ31	榜 榜样
博	pɔk021	博 博士
泊	paʔ021	泊 梁山泊
旁	pʰɔŋ24	旁 旁边
傍	pʰɔŋ24	傍 傍晚；依傍
薄	pʰɔk055	薄 薄荷；单薄
泊	pʰaʔ021	泊 停泊，淡泊
忙	mɔŋ24	忙 农忙
芒	mɔŋ24	芒 芒种
莽	maŋ31	莽 鲁莽
蟒	maŋ31	蟒 蟒蛇
莫	mɔk055	莫 莫非；姓
幕	mɔk021	幕 谢幕
摸	mo55	摸 偷偷摸摸，摸一下
當	tɔŋ55	当 当时；应当
黨	tɔŋ31	党 党员
擋	tɔŋ31	挡 阻挡
當	tɔŋ55	当 当作
檔	tɔŋ31	档 档案
湯	tʰɔŋ55	汤 喝汤；姓
倘	tʰɔŋ31	倘 倘若
燙	tʰɔŋ55	烫 烫手
趟	tʰɔŋ33	趟 一趟
托	tʰɔk021	托 托盘，托下巴；寄托
堂	tʰɔŋ24	堂 堂兄
唐	tʰɔŋ24	唐 唐朝
蕩	tʰɔŋ31	荡 放荡
諾	nɔk021	诺 承诺
廊	lɔŋ24	廊 走廊
狼	lɔŋ24	狼 豺狼
朗	lɔŋ31	朗 明朗
浪	lɔŋ33	浪 浪费
晾	lɔŋ24	晾 晾衣服
落	lɔk055	落 下落
樂	lɔk055	乐 快乐
贓	tsɔŋ33	赃 赃款
葬	tsɔŋ33	葬 埋葬
作	tsɔk021	作 工作
倉	tsʰɔŋ55	仓 仓库
艙	tsʰɔŋ55	舱 船舱
藏	tsʰɔŋ24	藏 隐藏
藏	tsʰɔŋ24	藏 西藏
臟	tsʰɔŋ31	脏 内脏
鑿	tsʰɔk055	凿 用凿子凿
桑	sɔŋ55	桑 桑树
喪	sɔŋ33	丧 婚丧，丧事
嗓	sɔŋ55	嗓 嗓子
喪	sɔŋ33	丧 丧失
索	sɔk055	索 绳索
崗	kɔŋ55	岗 山岗；站岗
鋼	kɔŋ33	钢 钢铁，炼钢
缸	kɔŋ55	缸 水缸
杠	kɔŋ33	杠 抬物用具，高低杠
各	kɔk021	各 各位
擱	kɔk021	搁 耽搁
康	kʰɔŋ55	康 健康
糠	hɔŋ55	糠 谷糠，米糠
抗	kʰɔŋ33	抗 反抗
昂	ŋɔŋ55	昂 昂首，高昂
鱷	ŋɔk021	鳄 鳄鱼
行	hɔŋ24	行 银行
航	kʰɔŋ33	航 航线，航船
鶴	hɔk055	鹤 仙鹤
惡	ɔk021	恶 善恶，恶霸
娘	ȵiɔŋ24	娘 爹娘
釀	ȵiɔŋ24	酿 酿酒
良	liɔŋ24	良 良好
凉	liɔŋ24	凉 凉快
量	liɔŋ24	量 量尺寸
梁	liɔŋ24	梁 梁山；姓
兩	liɔŋ31	两 两个
兩	liɔŋ55	两 斤两
亮	liɔŋ33	亮 天亮
輛	liɔŋ24	辆 车辆
量	liɔŋ33	量 数量
略	liɔk055	略 战略
將	tsiɔŋ55	将 将来
漿	tsiɔŋ55	浆 浆糊
蔣	tsiɔŋ31	蒋 蒋介石
獎	tsiɔŋ31	奖 奖品，奖励
將	tsiɔŋ33	将 大将，将士
醬	tsiɔŋ33	酱 酱油，辣椒酱
雀	tsiɔk021	雀 麻雀
槍	tsʰiɔŋ55	枪 手枪
搶	tsʰiɔŋ31	抢 抢东西
鵲	siaʔ021	鹊 喜鹊
牆	tsʰiɔŋ24	墙 墙壁
匠	siɔŋ33	匠 木匠
相	siɔŋ55	相 互相
廂	siɔŋ55	厢 车厢
鑲	siɔŋ55	镶 镶牙
想	siɔŋ31	想 想念
相	siɔŋ33	相 相貌，看相
削	siɔk021	削 剥削
詳	tsʰiɔŋ24	详 详细
象	siɔŋ33	象 大象
像	siɔŋ33	像 像章，相像
橡	siɔŋ33	橡 橡胶；橡树
張	tsɔŋ55	张 一张纸；姓
長	tsɔŋ31	长 生长
漲	tsɔŋ33	涨 涨价
賬	tsɔŋ33	账 算账，账簿
脹	tsɔŋ33	胀 肿胀
着	tsʰɔk055	着 着衣，着装
暢	tsʰɔŋ31	畅 畅快
長	tsʰɔŋ24	长 长短
場	tsʰɔŋ24	场 场地
丈	tsʰɔŋ33	丈 一丈；老丈人
仗	tsɔŋ33	仗 打仗
杖	tsʰɔŋ33	杖 拐杖
着	tsʰɔk055	着 睡着；着火
莊	tsɔŋ55	庄 村庄
裝	tsɔŋ55	装 假装
壯	tsɔŋ33	壮 壮大，强壮
瘡	tsʰɔŋ55	疮 痔疮
闖	tsʰɔŋ31	闯 闯祸
創	tsʰɔŋ31	创 创造
牀	tsʰɔŋ24	床 机床
狀	tsʰɔŋ33	状 状元
霜	sɔŋ55	霜 落霜，霜降
爽	sɔŋ31	爽 爽快
章	tsɔŋ55	章 文章
樟	tsɔŋ55	樟 樟树
掌	tsɔŋ31	掌 巴掌
障	tsɔŋ33	障 保障
瘴	tsɔŋ33	瘴 瘴气
酌	tsɔk021	酌 酌情
昌	tsʰɔŋ55	昌 昌盛
娼	tsʰɔŋ55	娼 娼妓
厰	tsʰɔŋ31	厂 厂长
唱	tsʰɔŋ33	唱 唱歌
倡	tsʰɔŋ55	倡 提倡
焯	luk055	焯 把菜放在开水里焯一焯（熝）
商	sɔŋ55	商 商业
傷	sɔŋ55	伤 伤害
賞	sɔŋ31	赏 欣赏
餉	hiɔŋ31	饷 军饷
常	sɔŋ24	常 经常
償	sɔŋ31	偿 赔偿
上	sɔŋ33	上 上山（动）
尙	sɔŋ33	尚 和尚
上	sɔŋ33	上 上面，山上（名）
勺	sɔk055	勺 饭勺，勺子
芍	tsɔk021	芍 芍药花；白芍
瓤	nɔŋ24	瓤 瓜瓤
壤	ȵiɔŋ31	壤 土壤
讓	ȵiɔŋ33	让 让座
若	iɔk055	若 若无其事
弱	ȵiɔk055	弱 弱点
疆	kiɔŋ55	疆 新疆
薑	kiɔŋ55	姜 生姜
脚	kiɔk021	脚 赤脚
卻	kʰiɔk021	却 退却
强	kʰiɔŋ24	强 强大
强	kʰiɔŋ31	强 勉强
仰	ŋɔŋ31	仰 仰视，仰头
虐	ȵiɔk021	虐 虐待
香	hiɔŋ55	香 香气
鄕	hiɔŋ55	乡 乡下
享	hiɔŋ31	享 分享
響	hiɔŋ31	响 音响
向	hiɔŋ33	向 向前
央	iɔŋ55	央 中央
秧	iɔŋ55	秧 插秧
約	iɔk021	约 约定
羊	iɔŋ24	羊 绵羊
陽	iɔŋ24	阳 太阳
瘍	iɔŋ24	疡 溃疡
養	iɔŋ55	养 养猪
癢	iɔŋ55	痒 皮肤痒
樣	iɔŋ33	样 样子
藥	iɔk055	药 吃药
躍	iɔk021	跃 跳跃
光	kuɔŋ55	光 阳光
廣	kuɔŋ31	广 广东
郭	kɔk021	郭 姓
曠	kʰɔŋ33	旷 旷工
廓	kɔk021	廓 轮廓
擴	kʰɔŋ33	扩 扩充
荒	fɔŋ55	荒 荒地
慌	fɔŋ55	慌 心慌
謊	fɔŋ55	谎 说谎
霍	kʰɔk021	霍 霍乱
藿	kʰɔk021	藿 藿香
黃	ʋɔŋ24	黄 黄色
簧	ʋɔŋ24	簧 弹簧
皇	ʋɔŋ24	皇 皇帝
鑊	ʋɔk055	镬 锅（炒菜用）
汪	ʋɔŋ55	汪 汪洋
方	fɔŋ55	方 地方
肪	fɔŋ55	肪 脂肪
坊	fɔŋ55	坊 作坊
倣	fɔŋ31	仿 仿效
放	fɔŋ33	放 放手
芳	fɔŋ55	芳 芳香
妨	fɔŋ24	妨 妨害，不妨
紡	fɔŋ31	纺 纺织
仿	fɔŋ31	仿 相仿，仿照
訪	fɔŋ31	访 访问
房	fɔŋ24	房 房间
防	fɔŋ24	防 防止
縛	fɔk055	缚 缚鞋带，缚鸡
亡	mɔŋ24	亡 死亡
芒	mɔŋ55	芒 麦芒，锋芒毕露
網	mɔŋ31	网 鱼网
忘	mɔŋ24	忘 忘记
望	mɔŋ33	望 希望
筐	kʰɔŋ55	筐 箩筐
框	kʰiɔŋ55	框 门框
狂	kʰɔŋ24	狂 发狂
况	kʰɔŋ33	况 情况
枉	ʋɔŋ31	枉 冤枉
王	ʋɔŋ24	王 姓；大王
往	ʋɔŋ31	往 来往
旺	ʋɔŋ33	旺 兴旺
邦	pɔŋ55	邦 城邦；刘邦
綁	pɔŋ31	绑 松绑
剝	pɔk021	剥 剥削；剥皮
駁	pɔk021	驳 反驳
樸	puk021	朴 朴素
龐	pʰɔŋ24	庞 庞大
棒	puŋ31	棒 木棒
蚌	pʰɔŋ24	蚌 蚌壳
雹	pʰau33	雹 冰雹
樁	tsɔŋ55	桩 打桩
桌	tsʰɔk021	桌 书桌
卓	tsʰɔk021	卓 卓越
啄	tiɔk021	啄 啄木鸟
戳	tuk021	戳 戳破，戳穿
撞	tsʰɔŋ33	撞 碰撞
濁	tsʰuk055	浊 清浊，浑浊
捉	tsɔk021	捉 捕捉
窗	tsʰuŋ55	窗 窗户
雙	suŋ55	双 一双
江	kɔŋ55	江 长江
扛	kɔŋ55	扛 肩扛
肛	kuŋ55	肛 肛门
講	kɔŋ31	讲 讲话
港	kɔŋ31	港 港口
降	kɔŋ33	降 下降
覺	kʰiɔk021	觉 知觉
角	kɔk021	角 角色
腔	kʰiɔŋ55	腔 口腔
確	kʰɔk021	确 的确
殼	hɔk021	壳 蛋壳
岳	ŋɔk055	岳 姓，岳飞
樂	ŋɔk055	乐 音乐
降	kɔŋ33	降 投降
項	hɔŋ33	项 项链
巷	hɔŋ33	巷 小巷，街巷
學	hɔk055	学 学习
握	uk021	握 握手
崩	pɛn55	崩 山崩
北	pɛʔ021	北 北方
朋	pʰɛn24	朋 朋友
墨	mɛʔ055	墨 笔墨
默	mɛʔ055	默 默写
登	tɛn55	登 登山
燈	tɛn55	灯 灯光
等	tɛn31	等 高等
凳	tɛn33	凳 凳子
得	tɛʔ021	得 得到
德	tɛʔ021	德 道德
騰	tʰɛn24	腾 奔腾
藤	tʰɛn24	藤 藤椅
鄧	tʰɛn33	邓 姓
特	tʰit055	特 特别
能	nɛn24	能 才能
棱	lin24	棱 棱角
肋	lɛʔ055	肋 肋骨
勒	lɛʔ055	勒 勒索
曾	tsɛn55	曾 姓
增	tsɛn55	增 增加
則	tsɛʔ021	则 否则
曾	tsɛn55	曾 曾经
層	tsʰɛn24	层 层次
贈	tsʰɛn33	赠 赠送
賊	tsʰɛʔ055	贼 做贼
僧	tsɛn55	僧 唐僧
塞	tsʰɛʔ021	塞 阻塞
肯	hɛn31	肯 肯定
刻	kʰɛʔ021	刻 刀刻；时刻
克	kʰɛʔ021	克 克服
黑	hɛʔ021	黑 黑白
恆	hɛn24	恒 永恒
冰	pɛn55	冰 结冰
逼	pit021	逼 被逼
憑	pʰɛn24	凭 文凭
陵	lin24	陵 陵园
菱	lin24	菱 菱角
力	lit055	力 力量
即	tsit021	即 立即
鯽	tsit021	鲫 鲫鱼
息	sit021	息 休息
熄	sit021	熄 熄灭
徵	tsin55	征 征求
澄	tsʰin24	澄 水浑，澄一澄
懲	tsin55	惩 惩罚
直	tsʰit055	直 直接
値	tsʰit055	值 价值
側	tsɛʔ021	侧 侧面
測	tsʰɛʔ021	测 测量
色	sɛʔ021	色 色彩
蒸	tsin55	蒸 蒸发
拯	tsin31	拯 拯救
證	tsin33	证 证明
症	tsin33	症 病症
織	tsit021	织 织布
職	tsit021	职 职务
稱	tsʰin55	称 称呼；称重量
稱	tsʰin55	称 相称，称心
秤	tsʰin33	秤 一杆秤
乘	sin24	乘 乘法
繩	sun24	绳 麻绳
塍	sun24	塍 田塍
剩	sin33	剩 剩余
食	sit055	食 食物
蝕	sit055	蚀 月蚀，腐蚀
升	sin55	升 升级
勝	sin33	胜  胜任；胜败
識	sit021	识 认识
式	sit021	式 式样
飾	sit021	饰 装饰
承	sin24	承 继承
殖	tsʰit055	殖 繁殖
植	tsʰit055	植 植物
仍	in24	仍 仍然
棘	lat055	棘 棘手
極	kʰit055	极 南极
興	hin55	兴 兴旺
興	hin33	兴 高兴
應	in55	应 应该
鷹	in55	鹰 老鹰
應	in33	应 响应，反应
憶	it055	忆 回忆
億	it055	亿 亿万
蠅	in24	蝇 苍蝇
孕	in24	孕 怀孕
翼	it055	翼 机翼
國	kuɔk021	国 中国
弘	fuŋ24	弘 弘扬
或	fɛʔ055	或 或者
域	ʋaʔ021	域 地域
百	paʔ021	百 百姓
柏	pʰaʔ021	柏 柏树
伯	paʔ021	伯 伯父
迫	pʰaʔ021	迫 迫害
碰	pʰuŋ33	碰 碰到
拍	pʰaʔ021	拍 拍球
魄	pʰaʔ021	魄 魂魄
彭	pʰaŋ24	彭 姓
白	pʰaʔ055	白 白色；白吃白喝
盲	maŋ24	盲 盲人，文盲
虻	maŋ55	虻 牛虻
猛	maŋ55	猛 凶猛
孟	mɛn31	孟 孟子
打	ta31	打 打针
冷	laŋ55	冷 天冷
撑	tsʰaŋ55	撑 支撑
拆	tsʰaʔ021	拆 拆开
澤	tsʰaʔ055	泽 毛泽东
宅	tsʰaʔ055	宅 住宅
窄	tsat021	窄 狭窄
生	saŋ55	生 生活；生小孩
牲	sɛn55	牲 牺牲；畜牲
甥	saŋ55	甥 外甥
省	sɛn31	省 省长；节省
更	kaŋ55	更 三更
羹	kaŋ55	羹 调羹
哽	kʰaŋ31	哽 骨哽在喉
梗	kuaŋ31	梗 菜梗
更	kaŋ33	更 更加
格	kaʔ021	格 格子
坑	haŋ55	坑 屎坑，水坑
客	haʔ021	客 客人
硬	ŋaŋ33	硬 软硬
額	ȵiaʔ021	额 名额
嚇	haʔ021	吓 吓一跳
行	haŋ24	行 行走；行为
衡	hɛn24	衡 平衡
杏	hɛn24	杏 杏仁
行	haŋ24	行 品行
逬	pin33	迸 迸裂
擘	maʔ021	擘 用手擘开
棚	pʰaŋ24	棚 瓜棚
萌	min24	萌 萌芽
麥	maʔ055	麦 大麦
脈	maʔ021	脉 把脉
摘	tsaʔ021	摘 摘花
橙	tsʰaŋ24	橙 橙子，脐橙
爭	tsaŋ55	争 争吵；战争
箏	tsaŋ55	筝 风筝
踭	tsaŋ55	踭 脚后跟
責	tsaʔ021	责 责任
策	tsʰaʔ021	策 策略
冊	tsʰaʔ021	册 书册
耕	kaŋ55	耕 耕田
耿	kuɛn31	耿 耿耿于怀
革	kaʔ021	革 革命；皮革
隔	kaʔ021	隔 隔开，隔壁
幸	hɛn33	幸 幸福
核	fut055	核 核对，审核
鶯	in55	莺 黄莺
鸚	in55	鹦 鹦鹉
櫻	in55	樱 樱桃
軛	aʔ021	轭 牛轭（牛耕田时套的工具）
兵	pin55	兵 当兵
丙	piaŋ31	丙 甲乙丙丁
秉	pin31	秉 秉公办事
柄	piaŋ33	柄 把柄
碧	piaʔ021	碧 碧玉
平	pʰin24	平 平时（文）
評	pʰin24	评 批评
病	pʰiaŋ33	病 生病
鳴	min24	鸣 鸣叫
明	min24	明 明年
命	min33	命 命令（文）
京	kin55	京 北京
驚	kiaŋ55	惊 吃惊，好惊
境	kin31	境 境界
景	kin31	景 景色
敬	kin33	敬 敬爱
鏡	kiaŋ33	镜 镜子，圆镜
慶	kʰin33	庆 庆祝
鯨	kʰiaŋ24	鲸 鲸鱼
競	kin31	竞 竞争
劇	kɛʔ021	剧 剧烈；戏剧
屐	kʰiaʔ055	屐 木屐
迎	ȵiaŋ24	迎 欢迎
逆	ȵiaʔ055	逆 逆风
英	in55	英 英雄
影	iaŋ31	影 电影
映	iaŋ31	映 反映
餠	piaŋ31	饼 饼干
倂	pin33	并 合并
璧	piaʔ021	璧 玉璧
聘	pʰin31	聘 聘请
僻	pʰit021	僻 偏僻
辟	pʰit021	辟 开辟
名	miaŋ24	名 名字
領	liaŋ55	领 衣领；领导
嶺	liaŋ55	岭 岭头；岭南
令	lin33	令 令人
精	tsin55	精 很精；精神
晶	tsin55	晶 水晶
睛	tsin55	睛 眼睛（文）
井	tsiaŋ31	井 一口井；井井有条
積	tsit021	积 积极
跡	tsiaʔ021	迹 笔迹，痕迹
脊	tsiaʔ021	脊 背脊
淸	tsʰin55	清 水很清；清洁
請	tsʰiaŋ31	请 请人，邀请
情	tsʰin24	情 情节
晴	tsʰiaŋ24	晴 天晴
靜	tsʰin31	静 安静
淨	tsʰiaŋ33	净 净重；干净
籍	tsʰit055	籍 籍贯
性	sin33	性 性别
姓	siaŋ33	姓 姓名
惜	sit021	惜 可惜
昔	sit021	昔 今昔
席	tsʰit055	席 酒席；主席
蓆	tsʰiaʔ055	席 草席
貞	tsin55	贞 贞节
偵	tsin55	侦 侦察
程	tsʰin24	程 程度；姓
鄭	tsʰaŋ33	郑 姓；郑重
正	tsʰaŋ55	正 正月
征	tsin55	征 长征；征兵
整	tsin31	整 整体
正	tsin33	正 正直，方正
政	tsin33	政 政治
隻	tsaʔ021	只 一只
赤	tsʰaʔ021	赤 赤脚
斥	tsʰit021	斥 排斥
尺	tsʰaʔ021	尺 尺寸，一把尺
聲	saŋ55	声 声音
聖	sin33	圣 神圣
適	sit021	适 合适
釋	sit021	释 解释
成	saŋ24	成 完成
城	saŋ24	城 县城
誠	tsʰin24	诚 诚心
石	saʔ055	石 石头
頸	kiaŋ31	颈 头颈
勁	kaŋ33	劲 有劲，劲敌
輕	kʰiaŋ55	轻 轻重
嬰	in55	婴 婴儿
纓	in55	缨 红缨枪
益	it021	益 利益
盈	in24	盈 盈利
贏	iaŋ24	赢 输赢
亦	it021	亦 亦可
易	it055	易 交易
液	it055	液 液体
壁	piaʔ021	壁 墙壁
拼	pʰin33	拼 拼音，拼图
劈	pʰiaʔ021	劈 雷劈，刀劈
甁	pʰin24	瓶 瓶子
屛	pʰin24	屏 屏风
萍	pʰin24	萍 萍水相逢；萍乡
並	pin33	并 并且
銘	miaŋ24	铭 铭刻
冥	mɛn24	冥 冥王，冥钞
丁	tɛn55	丁 甲乙丙丁；姓
釘	tɛn55	钉 铁钉（名）；钉书（动）
叮	tiau55	叮 蚊子咬（叼）
頂	tin31	顶 顶好；山顶
鼎	tɛn31	鼎 鼎盛
訂	tɛn33	订 订合同，预订
的	tit021	的 目的
滴	tit021	滴 滴水
聽	tʰɛn55	听 听见；听任（文）
廳	tʰɛn55	厅 客厅
踢	tʰɛʔ021	踢 踢球
剔	tʰit021	剔 挑剔，剔牙
亭	tʰin24	亭 凉亭
停	tʰin24	停 停下
庭	tʰin24	庭 家庭
艇	tʰin31	艇 潜艇（文）
挺	tʰin31	挺 挺胸
定	tʰin33	定 坚定
笛	tʰɛʔ055	笛 笛子
敵	tʰit055	敌 敌人
糴	tʰɛʔ055	籴 籴米（买米）
寧	nɛn24	宁 安宁；宁可
靈	lin24	灵 灵活
零	lɛn24	零 零碎；零分；十零个
鈴	laŋ24	铃 风铃
拎	tiam55	拎 提（掂）
另	lɛn33	另 另外
歷	lit055	历 经历，历史
曆	lit055	历 日历，历书
礫	saʔ021	砾 瓦砾
績	tsiaʔ021	绩 成绩
靑	tsʰiaŋ55	青 青年；青色
戚	tsʰit021	戚 亲戚
寂	tsʰit021	寂 寂寞
星	sɛn55	星 星星
腥	siaŋ55	腥 腥臭
醒	siaŋ31	醒 醒来，清醒
錫	siaʔ021	锡 无锡；锡纸
析	sit021	析 分析
經	kin55	经 经济；经纬
徑	kaŋ33	径 半径
擊	kit021	击 击败
激	kit021	激 激动
喫	sit055	吃 吃东西；吃亏（食）
馨	hin55	馨 温馨
形	hin24	形 形状
型	hin24	型 型号
刑	hin24	刑 刑法
礦	kʰɔŋ33	矿 煤矿
橫	ʋaŋ24	横 横直；蛮横
轟	ʋaŋ55	轰 轰炸
宏	fuŋ24	宏 宏大
獲	fɛʔ055	获 获得
劃	ʋaʔ055	划 计划
兄	hiuŋ55	兄 兄弟
榮	iuŋ24	荣 光荣
永	iun31	永 永远
泳	iun31	泳 游泳
傾	kʰɛn55	倾 倾向
頃	kʰɛn31	顷 千顷良田；顷刻
瓊	kʰin24	琼 琼楼；琼州
營	iaŋ24	营 营养
穎	in31	颖 新颖
疫	it055	疫 疫苗
役	it055	役 战役
螢	iaŋ24	萤 萤火虫
卜	puk021	卜 占卜
撲	pʰuk021	扑 扑灭
篷	pʰuŋ24	篷 帐篷
蓬	pʰuŋ24	蓬 蓬勃；蓬蒿；蓬莱
曝	pʰau33	曝 曝光
蒙	muŋ24	蒙 蒙古
懵	muŋ31	懵 懵懂
木	muk021	木 木头
東	tuŋ55	东 东方
董	tuŋ31	董 姓
懂	tuŋ31	懂 懂了；懵懂
凍	tuŋ33	冻 冻死
棟	tuŋ33	栋 栋梁
通	tʰuŋ55	通 通过
桶	tʰuŋ31	桶 木桶
痛	tʰuŋ33	痛 痛苦
禿	tuk021	秃 秃顶
同	tʰuŋ24	同 同学
銅	tʰuŋ24	铜 铜器
童	tʰuŋ24	童 儿童
動	tʰuŋ31	动 动作
洞	tʰuŋ33	洞 山洞
獨	tʰuk055	独 独立
讀	tʰuk055	读 读书
籠	luŋ24	笼 鸟笼
嚨	luŋ24	咙 喉咙
攏	luŋ31	拢 靠拢
弄	luŋ33	弄 弄错
鹿	luk055	鹿 鹿茸
祿	luk021	禄 福禄寿
棕	tsuŋ55	棕 棕色
鬃	tsuŋ55	鬃 马鬃，猪鬃
總	tsuŋ31	总 总计
糉	tsuŋ33	粽 粽子
聰	tsʰuŋ55	聪 聪明
匆	tsʰuŋ55	匆 匆忙
葱	tsʰuŋ55	葱 香葱
叢	tsʰuŋ24	丛 树丛
族	tsʰuk055	族 民族
送	suŋ33	送 送客
速	tsʰuk021	速 速度
公	kuŋ55	公 公文
工	kuŋ55	工 工人
功	kuŋ55	功 功课
貢	kuŋ33	贡 贡献
穀	kuk021	谷 稻谷
谷	kuk021	谷 山谷
空	kʰuŋ55	空 空虚；空缺
孔	kʰuŋ31	孔 孔子
控	kʰiɔŋ55	控 控制
哭	kʰuk021	哭 痛哭
烘	hɔŋ33	烘 烘干
哄	tʰɛm31	哄 哄骗
紅	fuŋ24	红 红色
洪	fuŋ24	洪 洪水
虹	kiuŋ55	虹 天上的虹
汞	kuŋ33	汞 红汞
鬨	huŋ33	哄 内哄，起哄
翁	uŋ55	翁 老翁；姓
屋	ʋuk021	屋 房屋
冬	tuŋ55	冬 冬至
督	tuk021	督 监督
統	tʰuŋ31	统 统一
毒	tʰuk055	毒 毒药
農	nuŋ24	农 农村
膿	nuŋ24	脓 化脓
宗	tsuŋ55	宗 祖宗
鬆	suŋ55	松 松紧，放松
宋	suŋ33	宋 宋朝
酷	kʰuk021	酷 残酷
沃	iuk021	沃 肥沃
風	fuŋ55	风 风气
瘋	fuŋ55	疯 发疯
諷	fuŋ31	讽 讽刺
福	fuk021	福 福气
幅	fuk021	幅 幅度
複	fuk021	复 重复，复印
豐	fuŋ55	丰 丰衣足食
覆	fuk021	覆 覆盖
馮	fuŋ24	冯 姓
鳳	fuŋ33	凤 凤凰
服	fuk055	服 服务
伏	fuk055	伏 三伏
夢	muŋ33	梦 做梦
目	muk021	目 目的
牧	muk055	牧 畜牧
隆	luŋ24	隆 兴隆
六	luk021	六 第六
陸	luk055	陆 大陆
肅	suk021	肃 严肃
中	tsuŋ55	中 当中，中秋
忠	tsuŋ55	忠 忠心
衷	tsuŋ55	衷 衷心，初衷
中	tsuŋ33	中 射中，中状元
竹	tsuk021	竹 竹子
築	tsʰuk021	筑 建筑
畜	tsʰuk021	畜 牲畜；畜牧
蟲	tsʰuŋ24	虫 虫子
仲	tsʰuŋ31	仲 杜仲
逐	tsʰuk055	逐 驱逐
崇	tsʰuŋ24	崇 崇高
