#漢字	音標	解釋
多	tɔu22	多：～少
燭	ʧiuk2	烛：蜡～
囑	ʧiuk2	嘱：遗～，～托
衝	ʧʰiuŋ22	冲：～锋枪
觸	ʧʰiuk2	触：接～，～犯
贖	ʃiuk4	赎：～罪
舂	ʧiuŋ22	舂：～米
束	ʧʰiuk2	束：结～
蜀	ʧʰiuk2	蜀：四川简称，乐不思～
屬	ʃiuk4	属：～于，家～
茸	iuŋ41	茸：鹿～
辱	iuk4	辱：污～
恭	kuŋ22	恭：～敬
供	kuŋ45	供：提～，～应
拱	kuŋ31	拱：～手，～桥
鞏	kuŋ31	巩：～固
供	kuŋ45	供：～细人（生小孩）
恐	kʰuŋ31	恐：～怖
曲	ʧʰiuk2	曲：歌～，～折
共	kʰuŋ31	共：一～，～同
局	ʧʰiuk4	局：～部，公安～
玉	ȵiuk4	玉：白～
獄	ȵiuk4	狱：监～
胸	ʃiuŋ22	胸：心～
凶	ʃiuŋ22	凶：吉～
兇	ʃiuŋ22	凶：～恶
雍	iuŋ22	雍：～正皇帝
擁	iuŋ45	拥：～护
容	iuŋ41	容：～易，宽～
蓉	iuŋ41	蓉：芙～
鎔	iuŋ41	镕：朱～基（人名）
庸	iuŋ22	庸：平～，～俗
勇	iuŋ31	勇：～敢
湧	iuŋ45	涌：～现，洶～
用	iuŋ31	用：～处
用	iuŋ31	用：有～
欲	iuk4	欲：～速则不达
慾	iuk4	欲：～望，贪～
浴	iuk4	浴：沐～露[文]
貞	ʨin22	贞：～节
偵	ʨin22	侦：～察，刑～
逞	ʨʰin41	逞：～能，得～
呈	ʨʰin41	呈：～现，辞～
程	ʨʰin41	程：～度，路～[文]
程	ʨʰin41	程：姓[白]
鄭	ʦʰaŋ31	郑：～重；姓
正	ʦaŋ22	正：～月
征	ʨin22	征：长～，特～
整	ʨin31	整：～体，完～[文]
整	ʨin31	整：修理，～车[白]
正	ʨin45	正：立～，～直[文]
正	ʨin45	正：～好，～来[白]
政	ʨin45	政：行～，～治
隻	ʦak2	只：两～
炙	ʦak2	炙：烤火，～火
赤	ʦʰak2	赤：～色，～脚
斥	ʨʰit2	斥：排～，～责
尺	ʦʰak2	尺：～寸
射	sa31	射：～箭，发～
聲	saŋ22	声：～音，笑～
聖	ɕin45	圣：神～，～水
適	ɕit2	适：～应，合～
釋	ɕit2	释：解～
成	saŋ41	成：～功，完～[文]
成	ʦʰaŋ41	成：两～[白]
成	saŋ41	成：事成，做～[白]
城	saŋ41	城：～市，县～
誠	ʨʰin41	诚：真～，～实
盛	ɕin45	盛：兴～，茂～
石	sak4	石：～头，～榴
頸	ʨiaŋ31	颈：脖子
輕	ʨʰiaŋ22	轻：年～，～松[文]
輕	ʨʰiaŋ22	轻：不重；年～，～松[白]
嬰	in22	婴：～儿
纓	in22	缨：红～枪
益	it2	益：得～，有～
盈	in41	盈：～利，～亏
贏	iaŋ41	赢：～输
亦	it4	亦：～可以
譯	it4	译：翻～
易	it4	易：交～，贸～
液	iei31	液：～体，输～
腋	iei31	腋：～下
壁	piak2	壁：墙～
拼	pʰin45	拼：～音
劈	pʰiak2	劈：～开，用刀～，雷～
霹	pʰit2	霹：～雳舞
甁	pʰin41	瓶：热水～
屛	pʰin41	屏：～风，～障
萍	pʰin41	萍：薸[训]
萍	pʰin41	萍：～水相逢；人名用字
並	pin45	并：～且，～排
銘	men41	铭：～文，～刻
覓	mi45	觅：寻～
丁	ten22	丁：天干；姓
釘	ten22	钉：铁～[名]
頂	ten31	顶：山～[白]
頂	tin31	顶：～唔得（顶不住）[文]
鼎	ten31	鼎：～盛
釘	ten22	钉：～铁钉[动]
訂	ten45	订：预～，～房间
的	tit2	的：目～，～确
滴	tit2	滴：～水，两～
嫡	tit2	嫡：～系，～亲，～子
聽	tʰen22	听：～话
廳	tʰen22	厅：客～，～长
汀	tʰen22	汀：长～，～江（地名）
聽	tʰin45	听：听任，～佢（随他）
踢	tʰiak2	踢：～球
剔	tʰit2	剔：挑～
亭	tʰin41	亭：凉～
停	tʰin41	停：～止
廷	tʰin41	廷：朝～
庭	tʰin41	庭：家～，～院
蜓	tʰin41	蜓：蜻～
艇	tʰin41	艇：快～，潜～
挺	tʰin41	挺：坚～，叶～[文]
挺	tʰen31	挺：～起来[白]
定	tʰin31	定：稳～；永～（地名）
笛	tʰiet4	笛：笛子
敵	tʰit4	敌：～人
狄	tʰit4	狄：姓，～青
糴	tʰet4	籴：～米（买米）
寧	nen41	宁：安～；～波（地名）
寧	nen41	宁：～可
溺	ȵiɔk4	溺：～爱，～死
靈	lin41	灵：～活
零	len41	零：十～个，～头
鈴	laŋ41	铃：～声，风～
伶	lin41	伶：聪明～俐[文]
伶	liaŋ41	伶：～俐（干净）[白]
另	len31	另：～外
歷	lit4	历：～史，经～
曆	liak4	历：日～，～书
績	ʨit2	绩：成～
靑	ʨʰiaŋ22	青：～色，～年
蜻	ʨʰiaŋ22	蜻：～蜓
戚	ʨʰit2	戚：亲～；姓，～继光
寂	ʨʰit2	寂：～寞
星	sen22	星：火～，～～[文]
星	sen22	星：～夜[白]
腥	sen22	腥：～味[文]
腥	sen22	腥：菜腥味，臭～[白]
腥	sen22	腥：～味，臭镬～[白]
猩	sen22	猩：大～～
醒	ɕiaŋ31	醒：清～，～过来
錫	ɕiak2	锡：～纸；无～（地名）
析	ɕit2	析：分～[文]
經	ʨin22	经：念～，～济[文]
徑	kaŋ45	径：半～
經	ʨin22	经：～纬，～线[文]
經	kaŋ22	经：～丝（蜘蛛织网）[白]
經	kaŋ45	经：～开；绊倒[白]
擊	ʨit2	击：～中，打～
激	ʨit2	激：～动
馨	ɕin22	馨：温～
形	ɕin41	形：～状，地～
型	ɕin41	型：～号，类～
刑	ɕin41	刑：判～，～法
礦	kʰɔŋ45	矿：煤～，～工
橫	vaŋ41	横：～直
橫	vaŋ41	横：蛮～[文]
轟	huŋ22	轰：～炸
宏	fen45	宏：～大
獲	vɔk2	获：收～
獲	fet4	获：～奖
劃	vak4	划：计～，～线
兄	ʃiuŋ22	兄：～弟
榮	iuŋ41	荣：光～，～誉
永	iun31	永：～远
泳	iun31	泳：游～
詠	iun31	咏：歌～
傾	ʧʰiun22	倾：～向，左～
頃	ʧʰiun31	顷：千～，～刻
瓊	ʨʰin41	琼：～楼；人名用字
營	iaŋ41	营：国～，～养[文]
營	iaŋ41	营：～长[白]
穎	in31	颖：新～；邓～超（人名）
疫	iut4	疫：～苗，防～站
役	iut4	役：战～
螢	iaŋ41	萤：～火虫
卜	puk2	卜：占～；姓
卜	pʰiet4	卜：萝～
撲	pʰuk4	扑：反～，～灭
仆	pʰuk2	仆：倒下
篷	pʰuŋ41	篷：帐～
蓬	pʰuŋ41	蓬：～勃；～莱（地名）
僕	pʰuk4	仆：奴～，～人
曝	pʰau31	曝：～光，一～十寒
瀑	pʰau31	瀑：～布
蒙	muŋ41	蒙：～蔽，天～～，～古（地名）
懵	muŋ31	懵：～懂
木	muk2	木：～工
東	tuŋ22	东：东南西北
董	tuŋ31	董：古～；姓，～存瑞
懂	tuŋ31	懂：懵～，唔懂（不懂）
凍	tuŋ45	冻：冰～，～伤
棟	tuŋ45	栋：～梁；两～
通	tʰuŋ22	通：～过，～风，打～
桶	tʰuŋ31	桶：水～
捅	tʰuŋ31	捅：～破
痛	tʰuŋ45	痛：～苦
同	tʰuŋ41	同：相～，～学
銅	tʰuŋ41	铜：金银～铁
桐	tʰuŋ41	桐：～油，梧～
筒	tʰuŋ41	筒：电～，话～
童	tʰuŋ41	童：～年，儿～
瞳	tʰuŋ41	瞳：～孔
動	tʰuŋ31	动：～作[文]
動	tʰuŋ22	动：～来～去[白]
洞	tʰuŋ31	洞：山～，～察
獨	tʰuk4	独：单～，～立
讀	tʰuk4	读：～书，阅～
籠	luŋ22	笼：鸟～，～罩
聾	luŋ22	聋：耳～
攏	luŋ22	拢：靠～，～总（一共）
弄	luŋ31	弄：玩～
鹿	luk4	鹿：～角，梅花～
椶	ʧiuŋ22	棕：～树，～色
總	ʧiuŋ31	总：～共，汇～
糉	ʧiuŋ45	粽：粽子
聰	ʧʰiuŋ22	聪：～明
蔥	ʧʰiuŋ22	葱
囪	ʧʰiuŋ22	囱：烟～
叢	ʧʰiuŋ41	丛：草～，～书
族	ʧʰiuk4	族：～长，民～
送	ʃiuŋ45	送：～人
速	ʃiuk2	速：～度
公	kuŋ22	公：～安，办～
蚣	kuŋ22	蚣：蜈～
工	kuŋ22	工：～人，打～
功	kuŋ22	功：～夫，成～
攻	kuŋ22	攻：～击，进～
貢	kuŋ45	贡：～献
穀	kuk2	谷：五～
谷	kuk2	谷：山～
空	kʰuŋ22	空：～虚，天～
空	kʰuŋ45	空：～缺
孔	kʰuŋ31	孔：钻～；姓，～子
控	kʰuŋ45	控：～制
哭	kʰuk2	哭：～泣
烘	kʰuŋ45	烘：～干
哄	fɔu31	哄：～骗
紅	fuŋ41	红：～色
洪	fuŋ41	洪：～水；姓，～秀全
鴻	fuŋ41	鸿：大展～图
汞	kuŋ45	汞：水银，～柱
斛	fuk4	斛：石～（中药）
翁	vuŋ22	翁：白头～；姓
甕	ʨʰin41	瓮：小口大肚陶器
屋	vuk2	屋：老～
冬	tuŋ22	冬：过～，～节（冬至）
督	tuk2	督：～促，监～
統	tʰuŋ45	统：～一，总～
毒	tʰuk4	毒：中～，～药
農	nuŋ41	农：～村
膿	nuŋ41	脓：化～
宗	ʧiuŋ22	宗：祖～，～教
綜	ʧiuŋ45	综：～合；织布机上的综
鬆	ʃiuŋ22	松：轻～，放～
宋	ʃiuŋ45	宋：～朝；姓，～美龄
酷	kʰuk2	酷：残～
沃	vɔk2	沃：肥～
風	fuŋ22	风：大～，～气
楓	fuŋ22	枫：～树，～叶
瘋	fuŋ22	疯：～狂
諷	fuŋ45	讽：～刺
福	fuk2	福：～气，享～
幅	fuk4	幅：一～画
蝠	fuk2	蝠：蝙～
輻	fuk2	辐：～射
複	fuk2	复：重～，～印，～写纸
腹	fuk2	腹：心～，收～
豐	fuŋ22	丰：～收
覆	fuk2	覆：～盖[文]
覆	pʰuk2	覆：倒扣，碗倒扣在桌面[白]
馮	fuŋ41	冯：姓
鳳	fuŋ31	凤：～凰
服	fuk4	服：～务
伏	fuk4	伏：三～，起～[文]
伏	pʰuk4	伏：趴，在桌子上趴着睡[白]
袱	fuk4	袱：包～
復	fuk2	复：恢～，～原，报～
夢	muŋ31	梦：发～
目	muk2	目：～的
穆	muk4	穆：姓，～桂英
牧	muk4	牧：放～，畜～局
隆	luŋ41	隆：兴～，～重
六	luk2	六：数字
陸	luk4	陆：大～，～续
嵩	ʃiuŋ22	嵩：～山；严～（人名）
肅	ʃiuk2	肃：严～
宿	ʃiuk2	宿：～舍，住～
中	ʧiuŋ22	中：～间，～秋[文]
中	ʧiuŋ22	中：～央；头顶物，～头帕[白]
忠	ʧiuŋ22	忠：～心
中	ʧiuŋ45	中：射～，～状元
竹	ʧiuk2	竹：～叶
築	ʧiuk2	筑：建～
畜	ʃiuk2	畜：牲～，～牲
蟲	ʧʰiuŋ41	虫：害～
仲	ʧʰiuŋ31	仲：伯～叔；杜～（中药）
逐	ʧʰiuk4	逐：～渐，驱～
軸	ʧʰiuk4	轴：压～，～承
崇	ʧʰiuŋ41	崇：～高，推～
縮	ʃiuk2	缩：压～，～小
終	ʧiuŋ22	终：～于，始～
眾	ʧiuŋ45	众：群～
祝	ʧiuk2	祝：～贺，庆～
粥	ʧiuk2	粥：煮～
充	ʧʰiuŋ22	充：～分，冒～
銃	ʧʰiuŋ45	铳：打鸟的土枪，放～
叔	ʃiuk2	叔：二～，～～
熟	ʃiuk4	熟：煮～，～悉
淑	ʃiuk2	淑：～女，贤～
戎	iuŋ41	戎：～马生涯
絨	iuŋ41	绒：灯芯～，～毛
肉	ȵiuk2	肉：猪～
弓	kuŋ22	弓：～箭
躬	kuŋ22	躬：鞠～
菊	ʧʰiuk2	菊：～花
麴	ʧʰiuk2	曲：酒～
窮	ʧʰiuŋ41	穷：～人，无～
畜	ʃiuk2	畜：～牧局
蓄	ʃiuk2	蓄：储～，～水
郁	iuk2	郁：抑～；～金香；姓
熊	ʃiuŋ41	熊：～猫
雄	ʃiuŋ41	雄：英～
融	iuŋ41	融：～化；孔～（人名）
育	iuk2	育：教～
封	fuŋ22	封：密～
峯	fuŋ22	峰：山～
蜂	fuŋ22	蜂：蜜～
鋒	fuŋ22	锋：～利；雷～（人名）
捧	puŋ31	捧：吹～
逢	fuŋ41	逢：相～，～年过节[文]
逢	fuŋ41	逢：～到（遇到）[白]
縫	fuŋ41	缝：裁～
奉	fuŋ31	奉：～献，～承
俸	fuŋ31	俸：～禄，薪～
縫	fuŋ41	缝：一条～，裂线～
濃	nuŋ41	浓：～厚[文]
濃	nuŋ41	浓：～淡；稠密[白]
龍	luŋ41	龙：～头
壟	luŋ22	垄：～断
綠	luk4	绿：～色
錄	luk4	录：记～，～取
蹤	ʧiuŋ22	踪：失～，～影
縱	ʧiuŋ45	纵：～横，放～
足	ʧiuk2	足：～球，满～
從	ʧʰiuŋ41	从：～容
促	ʧʰiuk2	促：督～，～进
從	ʧʰiuŋ41	从：跟～，～来
粟	ʃiuk2	粟：包～，～米，～子粄
松	ʧʰiuŋ41	松：～树
誦	ʃiuŋ31	诵：背～
頌	ʃiuŋ31	颂：歌～
訟	ʃiuŋ45	讼：诉～
俗	ʃiuk4	俗：风～
浴	iuk4	浴：～堂（浴室）[白]
屙	ɔu22	屙：排泄，～尿，～屎
播	pɔu45	播：广～，～种
墅	ʃy31	墅：别～
沸	fui45	沸：沸腾
竂	liau41	竂：茅～，鸡～
煞	sat2	煞：凶神恶～
健	ʨʰien31	健：～康
癲	tien22	癫：～鬼
櫼	ʦʰet2	櫼：塞，挤
逩	pen22	奔：投～
詢	ʃiun41	询：咨～，～问
圳	ʧiun45	圳：深～；田中小沟
踭	ʦaŋ22	踭：脚后跟，脚～
坼	ʦʰak2	坼：裂开，爆～
戟	ʨit2	戟：巴～（中药，鸡肠风）
崠	tuŋ45	崠：山～（山脊），屋～（屋脊）
嫲	ma41	嫲：雌性
脢	mai41	脢：背～（背部），～肉（背脊肉）
髀	pi31	髀：大～（大腿）
褸	leu22	褛：大～
竇	teu45	窦：鸟～
竇	teu45	窦：鼻～炎；姓
腩	naŋ22	腩：肚～
腍	nen41	腍：绵软
桁	haŋ41	桁：檩子，承重的横木
簕	let2	簕：刺
腈	ʨiaŋ22	腈：好，腈肉（瘦肉）
擗	fit2	擗：扔弃
壢	liak4	坜：地～（旱地）
瀝	lak2	沥：坑
焗	kʰuk4	焗：盐～鸡
摝	luk2	摝：搅拌，～水
熝	luk4	熝：烫，～人
唔	m̩41	唔：不
啱	ŋaŋ22	啱：合适，恰巧
嫽	liau31	嫽：玩耍
噍	ʨʰiau31	噍：嚼
擸	lak2	擸：叠起（散乱的碗）[动]；一～碗[量]
浼	man31	浼：体垢
頦	kɔi22	颏：脖子前面部分，大～
猋	piau22	猋：跳，快走
縈	iaŋ22	萦：～线（绕线）
涿	tuk2	涿：淋雨
罅	la45	罅：缝，手指～
珓	kʰau45	珓：圣～
糝	saŋ31	糁：饭～（饭粒）
跔	ku41	跔：蹲；腿蜷曲
癐	kʰei31	癐：累，疲乏
窿	luŋ45	窿：穿～（破洞）
窿	luŋ41	窿：涵～（涵洞）
靚	liaŋ45	漂亮
呃	ŋak4	欺骗
搵	tʰen41	找，寻找；挣（钱）
奀	ŋan22	瘦小
諗	nen31	思考
梘	kan31	肥皂
慳	han22	节俭
踎	pu22	蹲
煲	pɔu22	煲
蠔	hau41	海蛎
朵	tɔu31	花朵
座	ʦʰɔu31	座：上～
苔	tʰɔi22	苔：舌～
楷	kʰai31	楷：～模
背	pɔi45	背：后～
蛻	tʰui45	蜕：～皮，～壳
拋	pʰau22	抛：动作，向上抛
鷂	iau31	鹞：纸～（风筝）
了	liau41	了：明～
朽	ɕiu31	朽：永垂不～
炎	iaŋ41	炎：消～
笠	tit2	笠：～嫲
罕	han41	罕：～见
扳	pan22	扳：～开
丸	van41	丸：药～
脊	ʨiak2	脊：背～
幅	fuk2	幅：～度
目	muk4	目：节～
宮	kuŋ22	宫：～殿
茄	ʧʰiɔu431	茄：茄子；番～
