#漢字	音標	解釋
多	tɔu22	多：～少
薰	ʃiun22	薰：～衣草
葷	fun22	荤：～素
訓	ʃiun45	训：教～，～人
熨	tʰɔŋ45	熨：～斗[训]
云	iun41	云：古人～
雲	iun41	云：乌～
韻	iun31	韵：押～，～律
運	iun31	运：～气，好～
暈	fun41	晕：～车，头～[训]
幫	pɔŋ22	帮：～忙
榜	pɔŋ31	榜：～样
謗	pɔŋ31	谤：诽～
博	pɔk02	博：～士，广～
滂	pʰɔŋ41	滂：～沱
泊	pʰak02	泊：梁山～
旁	pʰɔŋ41	旁：～边
螃	pʰɔŋ41	螃：～蟹
傍	pʰɔŋ41	傍：～晚
傍	pɔŋ31	傍：～菜（以菜送饭）
薄	pʰɔk04	薄：不厚，～弱
泊	pʰak02	泊：停～，淡～
忙	mɔŋ41	忙：农～，～碌
芒	mɔŋ41	芒：～种[节气]
茫	mɔŋ41	茫：白～～，～然
莽	maŋ22	莽：鲁～
蟒	maŋ22	蟒：～蛇
莫	mɔk04	莫：不要，～非
膜	mɔk04	膜：薄～
幕	mɔk02	幕：报～，～布
寞	mɔk04	寞：寂～
摸	mɔu22	摸：偷偷～～[文]
摸	mia22	摸：～来～去[白]
當	tɔŋ22	当：～时，应～，～官
襠	tɔŋ45	裆：裤～
襠	nɔŋ45	裆：裤～[白]
黨	tɔŋ31	党：入～，～员
擋	tɔŋ31	挡：阻～，～风
當	tɔŋ45	当：～铺，恰～；唔～（不如）
檔	tɔŋ31	档：～案
湯	tʰɔŋ22	汤：煮～；姓
躺	tʰɔŋ31	躺：平～
燙	tʰɔŋ45	烫：～手
趟	tʰɔŋ45	趟：两～
託	tʰɔk02	托：～词，推～
托	tʰɔk02	托：手承物，～盘
堂	tʰɔŋ41	堂：～兄，拜～，课～
棠	tʰɔŋ41	棠：海～
螳	tʰɔŋ41	螳：～螂
唐	tʰɔŋ41	唐：～朝；姓
糖	tʰɔŋ41	糖：白～
塘	tʰɔŋ41	塘：鱼～
蕩	tʰɔŋ31	荡：放～，扫～
盪	tʰɔŋ22	荡：过水，～嘴，～碗[白]
度	tʰu31	度：思～
囊	njiɔŋ41	囊：背～
諾	nɔk04	诺：承～，～言
郞	lɔŋ41	郎：新～；姓，～平
廊	lɔŋ41	廊：走～
狼	lɔŋ41	狼：～狈，豺～
螂	lɔŋ41	螂：螳～
朗	lɔŋ31	朗：～诵，明～
浪	lɔŋ31	浪：风～，～费
落	lɔk04	落：下落
烙	lɔk04	烙：～印
駱	lɔk04	骆：～驼
洛	lɔk04	洛：～阳（地名）
絡	lɔk04	络：联～
樂	lɔk04	乐：～观，快～
贓	ʦɔŋ45	赃：～款
髒	ʦɔŋ45	脏：肮～
葬	ʦɔŋ45	葬：埋～，落～
作	ʦɔk02	作：工～，种～
倉	ʦʰɔŋ22	仓：～库
蒼	ʦʰɔŋ22	苍：～白
錯	ʦʰɔu45	错：～开，～杂
藏	ʦʰɔŋ41	藏：隐～
藏	ʦʰɔŋ41	藏：西～，～族
臟	ʦʰɔŋ31	脏：内～
鑿	ʦʰɔk04	凿：用凿子凿
昨	ʦʰɔk02	昨：昨天
桑	sɔŋ22	桑：～叶
喪	sɔŋ45	丧：婚～，～事
嗓	sɔŋ31	嗓：金～子
喪	sɔŋ45	丧：～失
索	sɔk02	索：绳子，线～
岡	kɔŋ22	冈：井～山（地名）
崗	kɔŋ22	岗：站～，～位
剛	kɔŋ22	刚：～才，～好
綱	kɔŋ22	纲：～常，大～
鋼	kɔŋ45	钢：炼～，～笔
缸	kɔŋ22	缸：水～
杠	kɔŋ45	杠：高低～
各	kɔk02	各：～人
閣	kɔk02	阁：～楼；～下
擱	kɔk02	搁：耽～
康	kʰɔŋ22	康：健～
糠	kʰɔŋ22	糠：谷～
慷	kʰɔŋ22	慷：～慨
抗	kʰɔŋ45	抗：反～，～战
昂	ŋɔŋ22	昂：～首挺胸，气～～
鄂	ŋɔk04	鄂：湖北简称
鰐	ŋɔk04	鳄：～鱼
行	hɔŋ41	行：银～
航	hɔŋ41	航：～行，～线
杭	hɔŋ41	杭：～州
鶴	hɔk04	鹤：仙～
惡	ɔk02	恶：善～，～霸
娘	njiɔŋ41	娘：姑～
釀	njiɔŋ31	酿：～豆腐[训]
良	liɔŋ41	良：～好，优～
凉	liɔŋ41	凉：天～
量	liɔŋ41	量：衡～，～尺寸
糧	liɔŋ41	粮：～食
樑	liɔŋ41	梁：姓；～山（地名）
粱	liɔŋ41	粱：高～，黄～美梦
兩	liɔŋ31	两：～个
兩	liɔŋ22	两：半斤八～
亮	liɔŋ31	亮：明～
諒	liɔŋ31	谅：原～，～解
輛	liɔŋ41	辆：车～，两～
量	liɔŋ31	量：数～
略	liɔk04	略：省～
掠	liɔk04	掠：～夺
將	ʨiɔŋ22	将：～来；～军
漿	ʨiɔŋ22	浆：豆～，～糊
蔣	ʨiɔŋ31	蒋：姓，～介石
獎	ʨiɔŋ31	奖：～金，得～
槳	ʨiɔŋ31	桨：船～
醬	ʨiɔŋ45	酱：沙茶～，辣椒～
將	ʨiɔŋ45	将：大～，～士
爵	ʨiɔk02	爵：官～，～位
雀	ʨiɔk02	雀：麻～，～斑
槍	ʨʰiɔŋ22	枪：手～
搶	ʨʰiɔŋ31	抢：～劫
鵲	ɕiak02	鹊：喜～，鸦～
牆	ʨʰiɔŋ41	墙：～壁
匠	ɕiɔŋ31	匠：木～
嚼	ʨʰiau31	嚼：咀～，～碎
相	ɕiɔŋ22	相：互～，～打（打架）
箱	ɕiɔŋ22	箱：皮～
廂	ɕiɔŋ22	厢：～房，车～
湘	ɕiɔŋ22	湘：湖南简称，～江
襄	ɕiɔŋ22	襄：～阳（地名）
鑲	ɕiɔŋ22	镶：～牙
想	ɕiɔŋ31	想：～法，思～
相	ɕiɔŋ45	相：宰～，看～，～貌
削	ɕiɔk02	削：～皮，剥～
詳	ɕiɔŋ41	详：～细
祥	ɕiɔŋ41	祥：慈～，吉～
象	ɕiɔŋ45	象：气～
象	ɕiɔŋ31	象：大～
象	ɕiɔŋ45	象：印～，想～
像	ʨʰiɔŋ45	像：好～，相～
像	ɕiɔŋ45	像：头～，～章
橡	ɕiɔŋ31	橡：～胶，～树
張	ʦɔŋ22	张：紧～；姓；装东西
長	ʦɔŋ31	长：生～，省～
漲	ʦɔŋ45	涨：～价，～潮
帳	ʦɔŋ45	帐：蚊～
賬	ʦɔŋ45	账：算～，～簿
脹	ʦɔŋ45	胀：～肚，膨～
着	ʦɔk02	着：～衫（穿衣服）
暢	ʦʰɔŋ45	畅：～快，通～
長	ʦʰɔŋ41	长：～期，～短
腸	ʦʰɔŋ41	肠：猪～，～胃
場	ʦʰɔŋ41	场：排～，～地
丈	ʦʰɔŋ31	丈：三丈
丈	ʦʰɔŋ22	丈：姑～
仗	ʦɔŋ45	仗：打～；炮～（鞭炮）
着	ʦʰɔk04	着：～火
莊	ʦɔŋ22	庄：～园；姓
裝	ʦɔŋ22	装：假～
妝	ʦɔŋ22	妆：化～
壯	ʦɔŋ45	壮：强～
瘡	ʦʰɔŋ22	疮：痔～
闖	ʦʰɔŋ31	闯：～祸，李～王
創	ʦʰɔŋ45	创：开～，～造
牀	ʦʰɔŋ41	床：眠～
狀	ʦʰɔŋ31	状：告～，～元，～态
霜	sɔŋ22	霜：落～，～降
爽	sɔŋ31	爽：～快，直～
章	ʦɔŋ22	章：姓；文～
樟	ʦɔŋ22	樟：～脑丸；～木头（地名）
掌	ʦɔŋ31	掌：巴～，～握
障	ʦɔŋ45	障：保～
瘴	ʦɔŋ45	瘴：～气
嶂	ʦɔŋ45	嶂：耸立如屏障的山峰
昌	ʦʰɔŋ22	昌：～盛
廠	ʦʰɔŋ31	厂：～长
唱	ʦʰɔŋ45	唱：～歌
倡	ʦʰɔŋ45	倡：提～
綽	ʦʰɔk02	绰：～～有余，～号
商	sɔŋ22	商：～量，经～
傷	sɔŋ22	伤：受～
賞	sɔŋ31	赏：欣～，～金
餉	ɕiɔŋ31	饷：军～
常	sɔŋ41	常：经～，～识；姓
嘗	ɕiɔŋ41	尝：～试，品～
償	sɔŋ41	偿：赔～
上	sɔŋ22	上：～山[动]
上	sɔŋ31	上：安上，～灯，～灯泡
尙	sɔŋ31	尚：和～，高～
上	sɔŋ31	上：～背[方位]；～海（地名）
上	sɔŋ31	上：桌～，床～
勺	sɔk04	勺：饭～
芍	sɔk02	芍：～药；白～（中药）
瓤	nɔŋ22	瓤：瓜～
壤	njiɔŋ31	壤：土～
讓	njiɔŋ31	让：～位
若	iɔk04	若：～干，～无其事
弱	njiɔk04	弱：～点
疆	ʨiɔŋ22	疆：新～（地名）
僵	ʨiɔŋ22	僵：冻～，～硬
薑	ʨiɔŋ22	姜：～糖
繮	ʨiɔŋ22	缰：～绳
姜	ʨiɔŋ22	姜：姓，孟～女，～太公
腳	ʨiɔk02	脚：赤～
強	ʨʰiɔŋ41	强：～大，坚～
強	ʨʰiɔŋ31	强：勉～
卻	ʨʰiɔk02	却：退～，～步
仰	ŋɔŋ22	仰：～视
虐	iɔk02	虐：～待
香	ɕiɔŋ22	香：～味，烧～；～港（地名）
鄕	ɕiɔŋ22	乡：家～
享	ɕiɔŋ31	享：～受，分～
響	ɕiɔŋ31	响：音～
向	ɕiɔŋ45	向：～东
央	iɔŋ22	央：中～台，党中～[文]
央	iɔŋ22	央：中～（中间）[白]
秧	iɔŋ22	秧：插～，～苗
殃	iɔŋ22	殃：遭～，～及
約	iɔk02	约：大～，～会
羊	iɔŋ41	羊
洋	iɔŋ41	洋：太平～
楊	iɔŋ41	杨：姓；～树
陽	iɔŋ41	阳：太～；揭～（地名）
揚	iɔŋ41	扬：表～，发～
瘍	iɔŋ41	疡：溃～
養	iɔŋ22	养：培～，～猪
癢	iɔŋ22	痒：皮肤痒
樣	iɔŋ45	样：一～
樣	njiɔŋ31	样：～般
藥	iɔk04	药：中～，～片
躍	iɔk02	跃：跳～，大～进
光	kɔŋ22	光：阳～，～明
廣	kɔŋ31	广：推～；～东（地名）
桄	kɔŋ45	桄：桌椅等腿间的横木
郭	kɔk02	郭：姓，～靖
曠	kʰɔŋ45	旷：空～，～课
擴	kʰɔŋ45	扩：～充，～大
荒	fɔŋ22	荒：开～，～唐
慌	fɔŋ22	慌：～张，心～
謊	fɔŋ22	谎：说～
霍	vɔk02	霍：姓；～乱
藿	vɔk02	藿：～香（中药）
黃	vɔŋ41	黄：姓；～色
簧	vɔŋ41	簧：弹～
皇	vɔŋ41	皇：～帝
蝗	vɔŋ41	蝗：～虫
凰	fɔŋ41	凰：凤～
晃	fɔŋ31	晃：摇～，～动
晃	vaŋ45	晃：～光
鑊	vɔk04	镬：锅
汪	vɔŋ45	汪：姓，～洋
方	fɔŋ22	方：地～，大～
肪	fɔŋ41	肪：脂～
倣	fɔŋ31	仿：～效
放	fɔŋ45	放：解～，～心[文]
放	fɔŋ45	放：～手[白]
芳	fɔŋ22	芳：～香
妨	fɔŋ41	妨：～碍
紡	fɔŋ31	纺：～织
仿	fɔŋ31	仿：～照，相～
彷	fɔŋ31	彷：～佛
訪	fɔŋ31	访：采～，～问
房	fɔŋ41	房：～间
房	fɔŋ41	房：姓，～玄龄
防	fɔŋ41	防：～止，国～
亡	mɔŋ41	亡：死～
芒	mɔŋ45	芒：～果
芒	miɔŋ41	芒：～花草（可制扫帚）
網	miɔŋ31	网：鱼～，～络
忘	mɔŋ45	忘：～记，遗～[文]
忘	mɔŋ45	忘：～记，遗～[白]
忘	mɔŋ45	忘：添～（忘记）[白]
妄	mɔŋ45	妄：狂～，痴心～想
望	mɔŋ31	望：失～
縛	pɔk02	缚：束～
钁	ʨiɔk02	钁：锄头，～锄，～头
匡	ʨʰiɔŋ22	匡：～扶正义；赵～胤（人名）
筐	ʨʰiɔŋ22	筐：箩～，两～[文]
筐	ʨʰiɔŋ22	筐：两～[白]
眶	ʨʰiɔŋ22	眶：眼眶
狂	kʰɔŋ41	狂：发～
況	kʰɔŋ45	况：情～，～且
枉	vɔŋ31	枉：冤～
王	vɔŋ41	王：姓；大～
往	vɔŋ22	往：来～，～日
旺	vɔŋ31	旺：兴～
邦	pɔŋ22	邦：～国；刘～（人名）
綁	pɔŋ31	绑：捆～
剝	pɔk02	剥：～削，～皮
駁	pɔk02	驳：反～
胖	pʰaŋ45	胖：～子，肥～
樸	pʰuk02	朴：～素
龐	pʰaŋ41	庞：～大；姓，～太师
棒	puŋ31	棒：棍～，～打鸳鸯
蚌	pʰaŋ22	蚌：～壳
雹	pʰɔk04	雹：冰～
樁	ʦɔŋ22	桩：打～
桌	ʦɔk02	桌：书～
卓	ʦɔk02	卓：～越；姓，～别林
琢	ʦɔk02	琢：～磨，雕～
啄	ʨiɔk02	啄：～木鸟
撞	ʦʰɔŋ31	撞：～人
捉	ʦɔk02	捉：捕～，～棋（下棋）
窗	ʦʰɔŋ22	窗：门～，～帘
鐲	ak02	镯：手～
雙	ʃiuŋ22	双：一～鞋
朔	sɔk02	朔：每月初一，～望
江	kɔŋ22	江：长～，～湖
扛	kɔŋ22	扛：肩扛，双手抬
講	kɔŋ31	讲：～话
港	kɔŋ31	港：～口；香～（地名）
降	kɔŋ45	降：下～，～低
虹	fuŋ41	虹：彩～
覺	kɔk02	觉：～得，知～
角	kɔk02	角：牛～，～色
餃	ʨiau31	饺：饺子，水～
腔	ʨʰiɔŋ22	腔：口～
確	kʰɔk02	确：～定，的～
殼	kʰɔk02	壳：贝～
嶽	ŋɔk04	岳：五～
岳	ŋɔk04	岳：姓，～飞
樂	ŋɔk04	乐：音～
降	kɔŋ45	降：投～
項	hɔŋ31	项：～链；姓，～羽
巷	hɔŋ31	巷：巷子，两条～
學	hɔk04	学：数～，～习
握	vɔk02	握：～手，把～
崩	pen22	崩：倒塌，山～，～溃
北	pet02	北：东南西北
朋	pʰen41	朋：～友
墨	met04	墨：～水
默	met04	默：沉～，～写
登	ten22	登：～山，攀～
燈	ten22	灯：～光
等	ten31	等：～人，高～
凳	ten45	凳：凳子
得	tet02	得：获～，～意
德	tet02	德：品～；～国（国名）
忒	tʰai45	忒：～细（太小）
騰	tʰen41	腾：奔～
藤	tʰen41	藤：～椅
疼	tʰen41	疼：疼痛
鄧	tʰen31	邓：姓，～小平
特	tʰit04	特：～别
能	nen41	能：才～，～够
肋	let04	肋：～骨
勒	let04	勒：～索
曾	ʦen22	曾：姓
增	ʦen22	增：～加
憎	ʦen45	憎：～恨
則	ʦet02	则：否～，规～
曾	ʦʰen41	曾：～经
層	ʦʰen41	层：～次
贈	ʦʰen31	赠：～送
賊	ʦʰet04	贼：做～
僧	sen22	僧：唐～，沙～
僧	sen22	僧：～人
塞	set02	塞：堵～，～车
肯	kʰen31	肯：～定，中～[文]
肯	hen31	肯：愿意，～去[白]
刻	kʰet02	刻：时～ ，～画[文]
刻	kʰet02	刻：～字[白]
克	kʰet02	克：～服，攻～
黑	het02	黑：～白
恆	hen41	恒：～心，永～
冰	pen22	冰：结～，～箱
憑	pʰin41	凭：文～，～借[文]
憑	pʰen31	凭：倚靠，～墙[白]
匿	min31	匿：～名信
陵	lin41	陵：中山～
淩	lin41	凌：冰淇～，壮志～云
菱	lin41	菱：～角
力	lit04	力：大～，～量
卽	ʨit02	即：～时，立～
鯽	ʨit02	鲫：～鱼
息	ɕit02	息：休～[文]
息	ɕit02	息：子息，孙～[白]
熄	ɕit02	熄：～火
媳	ɕit02	媳：～妇，婆～
徵	ʨin22	征：～求
澄	ʦʰaŋ41	澄：～清[文]
澄	ʦʰaŋ41	澄：～海（地名）[白]
懲	ʨʰin41	惩：～罚，严～
橙	ʦʰaŋ41	橙：橙子
瞪	ten22	瞪：瞪眼，目～口呆[文]
直	ʨʰit04	直：～接
値	ʨʰit04	值：价～，～日
側	ʦet02	侧：～面
測	ʦʰet02	测：～量，观～
色	set02	色：颜～，～彩
嗇	set02	啬：吝啬
蒸	ʨin22	蒸：清～，～发
拯	ʨin31	拯：～救；包～（人名）
證	ʨin45	证：～明
症	ʨin45	症：～状
織	ʨit02	织：纺～，～布
職	ʨit02	职：～位，称～
稱	ʨʰin45	称：～心如意，对～
稱	ʨʰin22	称：～呼
秤	ʨʰin45	秤：用以称物，～砣
乘	ɕin41	乘：～机，～车
乘	ɕin41	乘：加减乘除
繩	ɕin41	绳：～之以法
塍	ʃiun41	塍：田～
剩	ɕin31	剩：～下，～余
食	ɕit04	食：粮～；吃
蝕	ɕit04	蚀：腐～
升	ɕin22	升：～级
勝	ɕin45	胜：～任
勝	ɕin45	胜：～利，战～
識	ɕit02	识：相～，～字
式	ɕit02	式：～样，公～
飾	ɕit02	饰：装～
承	ɕin41	承：～担，继～
丞	ɕin41	丞：～相
殖	ʨʰit04	殖：繁～
植	ʨʰit04	植：～物
仍	in41	仍：～然
極	ʨʰit04	极：南～
凝	nji41	凝：～聚，～结
凝	nji41	凝：凝固，～油[训]
凝	nji41	凝：冰霜，霜～[训]
興	ɕin22	兴：～旺；绍～（地名）
興	ɕin45	兴：高～，～趣[文]
興	ɕin45	兴：高兴[白]
應	in45	应：～当，～该
應	in45	应：～用，响～
鷹	in22	鹰：老～
憶	et02	忆：回～
億	i45	亿：十～
蠅	in41	蝇：乌～（苍蝇）
孕	in31	孕：怀～，～妇
翼	it04	翼：鸡～，机～
國	kut02	国：～家，中～
弘	fuŋ41	弘：～扬
或	fet04	或：～者
惑	fet04	惑：迷～
域	iut04	域：领～，地～
百	pak02	百：～姓
柏	pak02	柏：松～，～树；～林（地名）
伯	pak02	伯：大～
迫	pʰen41	迫：压～，～害[训]
烹	pʰaŋ22	烹：～调
拍	pʰak02	拍：～片，～球
珀	pʰak02	珀：琥～
魄	pʰak02	魄：魂～，气～
彭	pʰaŋ41	彭：姓，～德怀
膨	pʰaŋ41	膨：～胀
白	pʰak04	白：～色
盲	maŋ41	盲：文～，～目
虻	maŋ41	虻：牛～
猛	maŋ31	猛：～烈，凶～
孟	men31	孟：姓，～姜女
陌	mak02	陌：～生人
打	ta31	打：～针
冷	len22	冷：～热，～清
撐	ʦʰaŋ45	撑：支～，～开
拆	ʦʰak02	拆：～开
澤	ʦʰet02	泽：毛～东（人名）
擇	ʦʰak04	择：选～[文]
擇	tʰɔk04	择：～菜[白]
宅	ʦai31	宅：住～
窄	ʦa45	窄：狭～
生	saŋ22	生：学～，～活[文]
生	saŋ22	生：与“死”相对[白]
牲	sen22	牲：牺～[文]
牲	saŋ22	牲：头～[白]
甥	saŋ22	甥：外～
省	sen31	省：～长，节～[文]
省	sen31	省：节省，～钱[白]
更	kaŋ22	更：～换，～衣
更	kaŋ22	更：五～
庚	kaŋ22	庚：天干，庚辛壬癸
羹	kaŋ22	羹：调～；米糊
哽	kaŋ31	哽：哽住，骨头～到
梗	kaŋ31	梗：心肌～塞[文]
梗	kaŋ31	梗：茎，菜～[白]
更	ken45	更：～加
格	kak02	格：～式；还珠～～[文]
格	kak02	格：空～，三～[白]
坑	haŋ22	坑：水～，～沟
客	kʰak02	客：请～
硬	ŋaŋ31	硬：软～
額	njiak02	额：名～
亨	hen22	亨：～通；～特（人名）
赫	hak02	赫：～～有名，显～
嚇	hak02	吓：～一跳
行	haŋ41	行：～为；行走
衡	hen41	衡：～量，平～
杏	ɕin31	杏：～仁
行	haŋ41	行：品～
浜	pɔŋ22	浜：沙家～
擘	pak02	擘：用手分开，～开
棚	pʰaŋ41	棚：楼～，瓜～
萌	men41	萌：～芽
氓	maŋ41	氓：流～
麥	mak04	麦：小～，～芽糖
脈	mak02	脉：～搏，把～
摘	ʦak02	摘：～菜
爭	ʦaŋ22	争：～取，斗～[文]
爭	ʦaŋ22	争：相～，～唔多（差不多）[白]
箏	ʦaŋ22	筝：风～
睜	ʦaŋ22	睁：～眼
責	ʦak02	责：～任，负～
策	ʦʰak02	策：～划，政～
冊	ʦʰak02	册：两～，～封
耕	kaŋ22	耕：～田
耿	ken31	耿：忠心～～；姓，～精忠
革	ket02	革：～命，改～
隔	kak02	隔：～壁
莖	kaŋ31	茎：根；莲～
幸	ɕin31	幸：荣～，～福
鶯	in22	莺：黄～，夜～
鸚	in22	鹦：～鹉
櫻	in22	樱：～桃
軛	ak02	轭：牛～（牛耕田时套的人字形工具）
兵	pin22	兵：当～
丙	piaŋ31	丙：天干，甲乙丙丁
秉	pin31	秉：～持，～公办事
柄	piaŋ45	柄：刀～，把～
碧	pit02	碧：～玉，～绿
平	pʰin41	平：和～，～时[文]
平	pʰiaŋ41	平：～头，～地[白]
坪	pʰiaŋ41	坪：草～
評	pʰin41	评：批～，～论
病	pʰiaŋ31	病：～人
鳴	min41	鸣：～叫
明	min41	明：～白，清～[文]
明	miaŋ41	明：清～[白]
盟	men41	盟：同～，～友
命	min31	命：～令[文]
命	miaŋ31	命：～运，算～[白]
京	ʨin22	京：北～，～剧
荊	ʨin22	荆：～州（地名）[文]
荊	ʨiaŋ22	荆：布～子（中药）[白]
驚	ʨiaŋ22	惊：害怕；～蛰
境	ʨiaŋ45	境：环～，～界
景	ʨin31	景：～色，风～
警	ʨin31	警：～察，报～
敬	ʨin45	敬：尊～，～酒
竟	ʨin45	竟：～然
鏡	ʨiaŋ45	镜：镜子
卿	ʨʰin22	卿：～家；人名用字
慶	ʨʰin45	庆：～祝
擎	ʨʰiaŋ41	擎：举起，～旗
鯨	ʨin22	鲸：～鱼
競	ʨin45	竞：～争，～赛
劇	ʨʰiak02	剧：～烈，京～[文]
劇	ʨiak02	剧：快[白]
屐	ʨʰiak04	屐：木～
迎	njiaŋ41	迎：～接，欢～
逆	njiak04	逆：～风
英	in22	英：～雄；～国（国名）
影	iaŋ31	影：电～
映	iaŋ31	映：反～
餠	piaŋ31	饼：～干
倂	pin45	并：合～
璧	pit02	璧：美玉，珠联～合
聘	pʰin45	聘：～请，特～
僻	pʰit02	僻：偏～，～静
闢	pʰit02	辟：开～，复～
名	miaŋ41	名：姓～
領	liaŋ22	领：～导，衫～（衣领）
嶺	liaŋ22	岭：～南[文]
嶺	liaŋ22	岭：～岗[白]
令	lin31	令：命～，口～
精	ʨin22	精：～神
晶	ʨin22	晶：水～
睛	ʨin22	睛：眼～
井	ʨiaŋ31	井：～水，～～有条
積	ʨit02	积：～极，累～
跡	ʨit02	迹：～象，痕～[文]
跡	ʨiak02	迹：脚～，油～[白]
脊	ʨit02	脊：～椎，背～
淸	ʨʰin22	清：～楚，～水[文]
淸	ʨʰiaŋ22	清：～明[白]
請	ʨʰiaŋ31	请：～人，邀～
情	ʨʰin41	情：感～，～节[文]
情	ʨʰin41	情：亲～（亲戚）[白]
晴	ʨʰiaŋ41	晴：天～
靜	ʨʰin31	静：安～
淨	ʨʰiaŋ31	净：干～
籍	ʨʰit04	籍：祖～，～贯
藉	ʨʰit04	藉：狼～
省	sen31	省：反～
性	ɕin45	性：～别，天～
姓	ɕiaŋ45	姓：～名
惜	ɕit02	惜：疼爱[白]
惜	ɕit02	惜：可～，珍～[文]
昔	ɕit02	昔：～日，今～
席	ɕit04	席：酒～，主～
蓆	ʨʰiak04	席：草～
夕	ɕit02	夕：～阳
貞	ʨin22	贞：～节
偵	ʨin22	侦：～察，刑～
逞	ʨʰin41	逞：～能，得～
呈	ʨʰin41	呈：～现，辞～
程	ʨʰin41	程：～度，路～[文]
程	ʨʰin41	程：姓[白]
鄭	ʦʰaŋ31	郑：～重；姓
正	ʦaŋ22	正：～月
征	ʨin22	征：长～，特～
整	ʨin31	整：～体，完～[文]
整	ʨin31	整：修理，～车[白]
正	ʨin45	正：立～，～直[文]
正	ʨin45	正：～好，～来[白]
政	ʨin45	政：行～，～治
隻	ʦak02	只：两～
炙	ʦak02	炙：烤火，～火
赤	ʦʰak02	赤：～色，～脚
尺	ʦʰak02	尺：～寸
射	sa31	射：～箭，发～
聲	saŋ22	声：～音，笑～
聖	ɕin45	圣：神～，～水
適	ɕit02	适：～应，合～
釋	ɕit02	释：解～
成	saŋ41	成：～功，完～[文]
成	ʦʰaŋ41	成：两～[白]
成	saŋ41	成：事成，做～[白]
城	saŋ41	城：～市，县～
誠	ʨʰin41	诚：真～，～实
盛	ɕin45	盛：兴～，茂～
石	sak04	石：～头，～榴
頸	ʨiaŋ31	颈：脖子
輕	ʨʰiaŋ22	轻：年～，～松[文]
輕	ʨʰiaŋ22	轻：不重；年～，～松[白]
嬰	in22	婴：～儿
纓	in22	缨：红～枪
益	it02	益：得～，有～
盈	in41	盈：～利，～亏
贏	iaŋ41	赢：～输
亦	it04	亦：～可以
譯	it04	译：翻～
易	it04	易：交～，贸～
液	iei31	液：～体，输～
腋	iei31	腋：～下
壁	piak02	壁：墙～
拼	pʰin45	拼：～音
劈	pʰiak02	劈：～开，用刀～，雷～
霹	pʰit02	霹：～雳舞
甁	pʰin41	瓶：热水～
屛	pʰin41	屏：～风，～障
萍	pʰin41	萍：薸[训]
萍	pʰin41	萍：～水相逢；人名用字
並	pin45	并：～且，～排
丁	ten22	丁：天干；姓
釘	ten22	钉：铁～[名]
頂	ten31	顶：山～[白]
頂	tin31	顶：～唔得（顶不住）[文]
鼎	tin31	鼎：～盛
釘	ten22	钉：～铁钉[动]
訂	ten45	订：预～，～房间
的	tit02	的：目～，～确
滴	tit02	滴：～水，两～
嫡	tit02	嫡：～系，～亲，～子
聽	tʰen22	听：～话
廳	tʰen22	厅：客～，～长
聽	tʰin45	听：听任，～佢（随他）
踢	tʰiak02	踢：～球
剔	tʰi45	剔：挑～
亭	tʰin41	亭：凉～
停	tʰin41	停：～止
廷	tʰin41	廷：朝～
庭	tʰin41	庭：家～，～院
蜓	tʰin41	蜓：蜻～
艇	tʰin41	艇：快～，潜～
挺	tʰin41	挺：坚～，叶～[文]
挺	tʰen31	挺：～起来[白]
定	tʰin31	定：稳～；永～（地名）
笛	tʰiak04	笛：笛子
敵	tʰit04	敌：～人
糴	tʰet04	籴：～米（买米）
寧	nen41	宁：安～；～波（地名）
寧	nen41	宁：～可
溺	njiɔk04	溺：～爱，～死
靈	lin41	灵：～活
零	len41	零：～头
鈴	lin41	铃：～声，风～
伶	lin41	伶：聪明～俐[文]
伶	liaŋ41	伶：～俐（干净）[白]
另	len31	另：～外
歷	lit04	历：～史，经～
曆	liak04	历：日～，～书
績	ʨit02	绩：成～
靑	ʨʰiaŋ22	青：～色，～年
蜻	ʨʰiaŋ22	蜻：～蜓
戚	ʨʰit02	戚：亲～；姓，～继光
寂	ʨi45	寂：～寞
星	sen22	星：火～，～～[文]
星	sen22	星：～夜[白]
腥	sen22	腥：～味[文]
腥	ɕiaŋ22	腥：菜腥味，臭～[白]
腥	sen22	腥：～味，臭镬～[白]
猩	sen22	猩：大～～
醒	ɕiaŋ31	醒：清～，～过来
錫	ɕiak02	锡：～纸；无～（地名）
析	ɕit02	析：分～[文]
析	ɕit02	析：量词，一～（一片）[白]
經	ʨin22	经：念～，～济[文]
徑	kaŋ45	径：半～
經	ʨin22	经：～纬，～线[文]
經	kaŋ45	经：～丝（蜘蛛织网）[白]
經	kaŋ45	经：～开；绊倒[白]
擊	ʨit02	击：～中，打～
激	ʨit02	激：～动
馨	ɕin22	馨：温～
形	ɕin41	形：～状，地～
型	ɕin41	型：～号，类～
刑	ɕin41	刑：判～，～法
礦	kʰɔŋ45	矿：煤～，～工
橫	vaŋ41	横：～直
橫	vaŋ41	横：蛮～[文]
轟	huŋ22	轰：～炸
宏	fen41	宏：～大
獲	fet04	获：收～
獲	fet04	获：～奖
劃	vak04	划：计～，～线
兄	ʃiuŋ22	兄：～弟
榮	iuŋ41	荣：光～，～誉
永	iun31	永：～远
泳	iun31	泳：游～
詠	iun31	咏：歌～
傾	ʧʰiun22	倾：～向，左～
瓊	ʧʰiun41	琼：～楼；人名用字
營	iaŋ41	营：国～，～养[文]
營	iaŋ41	营：～长[白]
