#漢字	音標	解釋
婦	fu52	妇：妇女、媳妇
復	fuk031	复：复兴，唧唧复唧唧
謀	miau212	谋：阴谋，谋财
矛	mau212	矛：矛盾，长矛
紐	neu31	纽：纽扣，纽带
扭	ȵiu31	扭：扭动，用两个手指掐
流	liu212	流：水流，流动
留	liu212	留：留下，停留
劉	liu212	刘：姓，刘备
榴	liu212	榴：石榴
琉	liu212	琉：琉璃
硫	liu212	硫：硫磺
柳	liu31	柳：柳树，姓
溜	liu45	溜：溜走，滑
餾	liu212	馏：蒸馏水
廖	liau52	廖：姓
酒	tsiu31	酒：喝酒，酒精
秋	tsʰiu33	秋：秋天，春秋
秋	tsʰiu33	秋：秋千
鰍	tsʰiu33	鳅：泥鳅
就	tsʰiu52	就：成就，就去
修	siu33	修：修理，装修
羞	siu33	羞：害羞，羞愧
秀	siu52	秀：清秀，秀才
繡	siu52	绣：绣花，刺绣
銹	lu45	锈：生锈
宿	siuk031	宿：星宿
囚	tʃʰiu212	囚：囚笼，囚犯
袖	tsʰiu52	袖：袖子，领袖
肘	tsaŋ33	肘：手肘，肘子（蹄膀）
晝	tʃiu52	昼：白天，昼夜中午，日昼
抽	tʃʰiu33	抽：抽出，抽屉
丑	tʃʰiu31	丑：地支名
綢	tʃʰiu212	绸：绸缎，丝绸
稠	tʃʰiu212	稠：稠密
籌	tʃʰiu212	筹：筹码，筹备
宙	tʃiu52	宙：宇宙
鄒	tseu33	邹：姓
皺	tsiu52	皱：老人皮肤皱，皱纹
縐	tseu33	绉：文绉绉，绉纱
愁	seu212	愁：发愁，愁眉苦脸
驟	tsʰeu31	骤：步骤，暴风骤雨
搜	seu33	搜：搜查，搜身
颼	seu33	飕：凉飕飕
餿	tsʰeu33	馊：饭馊了
蒐	seu33	搜：搜集
瘦	seu52	瘦：人瘦了
周	tʃiu33	周：姓
舟	tʃiu33	舟：舟山
州	tʃiu33	州：杭州
洲	tʃiu33	洲：亚洲
週	tʃiu33	周：一周，周年
咒	tʃiu52	咒：咒人
醜	tʃʰiu31	丑：难看，丑恶
臭	tʃʰiu52	臭：香臭
收	ʃiu33	收：秋收，收集
手	ʃiu31	手：身体部位，手艺，手段
首	ʃiu31	首：首都
守	ʃiu31	守：看守（养牛，看东西），保守，守卫
獸	tʃʰiu52	兽：野兽，兽性
酬	tʃʰiu212	酬：报酬，酬谢
仇	tʃʰiu212	仇：报仇
受	ʃiu52	受：接受，受苦，受记（把仇恨等记在心里）
壽	ʃiu52	寿：做寿，寿星
授	ʃiu52	授：教授
售	tʃʰiu212	售：出售，售货
柔	ʒiu212	柔：温柔，柔软
揉	ʒiu212	揉：揉痛的地方，揉眼睛。揉面团
鬮	kʰiu33	阄：抓阄
糾	kiu33	纠：纠缠
九	kiu31	九：数字
久	kiu31	久：长久，久仰
韭	kiu31	韭：韭菜
灸	kiu52	灸：针灸
救	kiu52	救：救命，求救
究	kiu33	究：研究，究竟
丘	kʰiu33	丘：一丘田，姓
求	kʰiu212	求：要求，求雨
球	kʰiu212	球：汽球，地球
仇	tʃʰiu212	仇：姓
舅	kʰiu33	舅：舅舅，舅妈
咎	tʃiu33	咎：咎由自取
舊	kʰiu52	旧：新旧，旧货
柩	kʰiu33	柩：已装尸的棺材
牛	ȵiu212	牛：吹牛，一头牛
休	siu33	休：休息，退休
嗅	tʃʰiu52	嗅：嗅觉，闻
優	ʒiu212	优：优秀
憂	ʒiu33	忧：担忧，忧伤
尤	ʒiu212	尤：尤其
郵	ʒiu23	邮：邮票，邮电
有	ʒiu33	有：有无，拥有
友	ʒiu33	友：朋友，友谊
又	ʒiu52	又：又来了，又红又专
右	ʒiu52	右：右面，左右
祐	ʒiu52	佑：保佑
由	ʒiu212	由：理由，由来
油	ʒiu212	油：菜油，油滑
游	ʒiu212	游：游泳，旅游
猶	ʒiu212	犹：犹豫
誘	ʒiu52	诱：引诱，诱惑
柚	ʒiu52	柚：一种水果
釉	ʒiu212	釉：釉彩，上釉
彪	pʰiau33	彪：林彪
謬	miau31	谬：谬论
丟	tiu33	丢：扔，丢失
糾	kiu33	纠：纠正
幽	ʒiu212	幽：幽默
幼	ʒiu52	幼：幼稚，幼小
耽	taŋ33	耽：耽误，耽搁
搭	tak031	搭：衣服搭在肩上，搭讪
答	tak031	答：回答
貪	tʰaŋ33	贪：贪心
探	tʰaŋ52	探：探路，试探
踏	tʰak055	踏：脚踏，践踏
潭	tʰaŋ212	潭：溪中深处，湘潭，鹰潭
譚	tʰaŋ212	谭：姓，谭震林
壜	tʰaŋ212	坛：酒坛
南	naŋ212	南：南方，东南
男	naŋ212	男：男人
納	nak055	纳：出纳
婪	nan33	婪：贪婪
拉	la33	拉：推拉，拖拉，拉萨
垃	lak031	垃：垃圾
簪	tʃaŋ33	簪：发簪
參	tsʰaŋ33	参：参加，参军
慘	tsʰaŋ31	惨：悲惨
蠶	tsʰaŋ212	蚕：动物
雜	tsʰak055	杂：复杂，杂货
感	kaŋ31	感：感谢，感动
蛤	ha212	蛤：蛤蜊，花蛤
合	hak055	合：十合一升
鴿	kak031	鸽：鸽子
堪	kʰaŋ33	堪：难堪，不堪
坎	kʰaŋ31	坎：坎坷
砍	kʰaŋ31	砍：砍柴
勘	kʰaŋ52	勘：勘探，勘误
含	haŋ212	含：包含，含在嘴里
函	haŋ212	函：信函，函授
撼	han31	撼：震撼
憾	haŋ31	憾：遗憾
合	hak055	合：合作
盒	hak055	盒：盒子
庵	aŋ33	庵：尼姑庵
揞	ek031	揞：手覆、揞住
暗	aŋ52	暗：不亮，黑暗
擔	taŋ33	担：挑，拿，担任
膽	taŋ31	胆：胆小，苦胆
擔	taŋ33	担：挑担，担子
坍	ɔu33	坍：坍下来，坍塌
毯	tʰan31	毯：毯子，毛毯
塔	tʰak031	塔：一座塔
塌	tʰak031	塌：倒塌
談	tʰaŋ212	谈：谈话，会谈
痰	tʰaŋ212	痰：吐痰
淡	tʰaŋ33	淡：咸淡，浓淡
藍	laŋ212	蓝：蓝色，深蓝
籃	laŋ212	篮：菜篮，篮子
覽	laŋ31	览：阅览，展览
攬	laŋ31	揽：总揽，包揽
欖	laŋ31	榄：橄榄
濫	laŋ52	滥：泛滥
纜	laŋ31	缆：粗索，缆绳
臘	lak055	腊：腊肉，腊月
蠟	lak055	蜡：蜡烛
慚	tsʰaŋ212	惭：惭愧
暫	tsʰiaŋ52	暂：暂时，短暂
三	saŋ33	三：数字
甘	kaŋ33	甘：甘蔗，甘心
柑	kaŋ33	柑：芦柑，柑桔
敢	kaŋ31	敢：敢不敢，勇敢
橄	kaŋ31	橄：橄榄
蚶	kʰiaŋ212	蚶：蚶子，贝壳类
喊	hæn52	喊：叫喊
站	tsan52	站：站立
劄	tsak031	扎：针扎，札记
賺	tsʰɔn52	赚：赚钱
站	tsʰaŋ52	站：车站
斬	tsaŋ31	斩：
蘸	tsiaŋ31	蘸：蘸酱油
眨	ȵiak031	眨：眨眼
插	tsʰiak031	插：插在腰里，插秧
饞	tʃʰen212	馋：嘴馋
閘	tsʰak055	闸：闸门
煠	tsa52	炸：把食物放入汤或煮沸的油里弄熟
杉	saŋ33	杉：杉树，杉木
尷	kaŋ33	尴：尴尬
減	kaŋ31	减：减掉点饭，加减
鹼	kiaŋ31	碱：发酵用
夾	kiak055	夹：夹子，夹东西
掐	kʰak055	掐：掐虱子，掐脖子，用手指掐
恰	kʰak031	恰：恰当
喊	hæn52	喊：叫喊，呻吟
鹹	hæn212	咸：咸淡
陷	haŋ52	陷：陷害，陷进去，陷井
餡	haŋ52	馅：馅心，饺子馅
狹	hæt055	狭：窄，狭窄
峽	kiak055	峡：峡口，三峡
洽	kʰak031	洽：洽谈，融洽
衫	saŋ33	衫：衬衫，布衫
監	kaŋ52	监：监视，牢监
鑑	kaŋ52	鉴：鉴定
監	kaŋ33	监：国子监
甲	kak031	甲：天干第一
胛	kak031	胛：肩胛
嵌	kʰiaŋ212	嵌：镶嵌
巖	ŋaŋ212	岩：石头，岩石
銜	haŋ212	衔：叼在嘴里，头衔，军衔
艦	kaŋ52	舰：军舰
檻	kʰiaŋ33	槛：门槛
匣	kak031	匣：匣子，箱匣
鴨	ak031	鸭：动物
押	ak031	押：抵押，押送
壓	ak031	压：压力，镇压
貶	pien31	贬：贬值，褒贬
黏	tʃaŋ33	黏：黏米，黏起来
聶	ȵiak031	聂：姓
廉	liaŋ212	廉：廉洁，清廉
鐮	liaŋ212	镰：镰刀
簾	liaŋ212	帘：窗帘，帘子
斂	lien52	敛：收敛
殮	liaŋ52	殓：殡殓
獵	liak055	猎：打猎
尖	tsiaŋ33	尖：尖刀，眼睛尖，铅笔尖儿
殲	tsʰien33	歼：～灭
接	tsiak031	接：接人，接起来
籤	tsʰiaŋ33	签：竹签，求签
簽	tsʰiaŋ33	签：签字
扦	tsʰiak031	扦：插，扦足，扦花
潛	tsʰiaŋ212	潜：潜水，潜伏，于潜
漸	tsʰiaŋ52	渐：逐渐，渐渐
捷	tsʰiak055	捷：捷报，大捷
纖	siaŋ212	纤：纤维
沾	tʃaŋ33	沾：沾亲带故
粘	næn212	粘：粘贴
瞻	tʃaŋ33	瞻：高瞻远瞩，瞻仰
占	tʃaŋ52	占：占卜
佔	tʃaŋ52	占：占领，占地方
摺	tʃak031	摺：折被子、纸
褶	tʃak031	褶：褶皱
陝	ʃaŋ31	陕：陕西
閃	ʃaŋ31	闪：闪电
攝	ȵiak031	摄：摄影
涉	ʃiak055	涉：干涉，涉及
染	ȵiaŋ52	染：污染，染色
檢	kiaŋ31	检：检查，体检
臉	mien52	脸：脸色，花脸
鉗	kʰiaŋ212	钳：老虎钳，钳子
儉	kiaŋ31	俭：节俭，俭朴
驗	ȵiaŋ52	验：试验，验证
險	ʃiaŋ31	险：危险，险恶
閹	ʒaŋ33	阉：阉割
掩	ʒaŋ31	掩：掩护
厭	ʒaŋ52	厌：讨厌，厌烦
炎	ʒaŋ212	炎：消炎，炎热
鹽	ʒaŋ212	盐：调味品
閻	ʒaŋ212	阎：阎王，姓
檐	ʒaŋ212	檐：屋檐，檐头
豔	ʒaŋ52	艳：鲜艳，艳丽
鹽	ʒaŋ212	盐：动词，腌制
焰	ʒaŋ52	焰：火焰，焰火
葉	ʒak055	叶：姓，树叶
頁	ʒak055	页：一页两页
劍	kiaŋ52	剑：宝剑
劫	kiak031	劫：抢劫，劫数
欠	kʰiaŋ52	欠：欠债，拖欠
嚴	ȵiaŋ212	严：严格，姓
釅	ȵiaŋ212	酽：酽茶
業	ȵiak055	业：事业，业余
脅	ʃiak055	胁：威胁
醃	ȵien33	醃：腌制
腌	ȵien33	腌：
掂	tæn33	掂：掂分量
點	tæn31	点：一点，点头
踮	ten52	踮：踮脚尖
店	tiaŋ52	店：开店，商店
跌	tʰæk031	跌：跌打损伤
添	tʰæn33	添：增添，添加
舔	tʰæn31	舔：以舌取物
忝	tʰæn33	忝：
帖	tʰæt031	帖：请帖
貼	tæk031	贴：贴邮票，张贴
甜	tʰæn212	甜：糖的滋味
簟	tʰæn52	簟：竹席，晒东西用
疊	tʰiak055	叠：折叠，堆叠
碟	tʰiak055	碟：似盘而小
牒	tʰiak055	牒：通牒，文牒
蝶	tʰiak055	蝶：蝴蝶
諜	tʰiak055	谍：间谍
念	næn52	念：念经，想念
兼	kiaŋ33	兼：兼职
挾	kiak031	挟：挟菜
莢	kiak031	荚：豆荚
謙	kʰiaŋ33	谦：谦虚
歉	kʰiaŋ52	歉：道歉，歉意
嫌	ʃiaŋ212	嫌：嫌弃
協	ʃiak055	协：协作，协会
法	fak031	法：法律，办法
泛	faŋ52	泛：广泛，泛滥
凡	faŋ212	凡：下凡，凡是
帆	faŋ212	帆：船帆
範	faŋ52	范：师范，模范
范	faŋ52	范：姓
犯	faŋ52	犯：犯法，犯人
梵	faŋ212	梵：梵文
乏	fat055	乏：乏力，缺乏
稟	pin31	禀：禀报
品	pʰin31	品：品德，商品
林	lin212	林：姓，树林
淋	lin212	淋：淋雨
臨	lin212	临：临时，面临
立	lit055	立：立正，建立
笠	lit055	笠：斗笠，笠帽
粒	liak055	粒：一粒，颗粒
怎	tsen31	怎：怎么
浸	tsin52	浸：泡在水里
侵	tsʰin33	侵：侵略，入侵
寢	kʰin31	寝：寝室，就寝
緝	sit055	缉：通缉，缉鞋底，缉毛衣
集	sik055	集：集体，召集
輯	sik055	辑：编辑
心	sin33	心：身体，心思
芯	sin33	芯：灯芯，灯芯绒，笔芯
尋	tsʰin212	寻：找，寻死
習	sit055	习：学习，习惯
襲	sit055	袭：袭击、抄袭
砧	tsen33	砧：砧板，铁砧
沉	tʃʰin212	沉：沉浮
簪	tʃaŋ33	簪：发簪
參	tsʰaŋ33	参：参差
森	sen33	森：森林
參	sen33	参：人参
滲	sen52	渗：渗透，渗水
澀	set031	涩：青苹果味
針	tʃin33	针：缝衣针，针线，针对
斟	tʃin33	斟：斟酌，斟酒
枕	tʃin31	枕：枕头
枕	tʃin31	枕：动词
執	tʃik031	执：执行，执法
汁	tʃik031	汁：菜汁，果汁，墨汁
深	tʃʰin33	深：深浅，深入
沈	ʃin31	沈：姓，沈阳
嬸	ʃin31	婶：叔之妻
審	ʃin31	审：审问，会审
濕	ʃit031	湿：潮湿，很湿，湿溻溻，湿润
甚	ʃin52	甚：甚至，欺人太甚
十	ʃit055	十：数字
什	ʃit055	什：果什，什物
拾	ʃit055	拾：拾金不昧
任	ʒin52	任：姓
任	ʒin52	任：任务
紝	ʒun52	纴：缝纴
入	ȵit055	入：入口，进入
今	kin33	今：今天，今年，如今
金	kin33	金：金银，金子
禁	kin52	禁：禁不住
襟	kin52	襟：衣的前幅，连襟
錦	kin31	锦：锦旗，锦绣
禁	kin52	禁：禁止
急	kit031	急：着急，急忙
級	kʰit031	级：级别，年级
給	kit031	给：供给
欽	kʰin33	钦：钦佩
琴	kʰin212	琴：弹琴
禽	kʰin212	禽：家禽
擒	kʰin212	擒：擒拿
及	kʰit055	及：不及，及时
吟	ʒin212	吟：呻吟，吟诗
吸	kʰit031	吸：呼吸，吸住
音	ʒin33	音：声音，音乐
陰	ʒin33	阴：阴天，乌阴
飮	ʒin31	饮：饮酒，米汤
陰	ʒin33	阴：屋子里很阴
飮	ʒin31	饮：饮马
揖	sit055	揖：作揖
淫	ʒin212	淫：淫荡，浸淫
丹	tan33	丹：人丹
單	tan33	单：单独
撣	tʰan212	掸：鸡毛掸子，掸埲尘
疸	taŋ31	疸：黄疸
旦	tan31	旦：元旦
灘	tʰan33	滩：沙滩
攤	tʰan33	摊：摆摊，摊开
癱	tʰan33	瘫：瘫痪，风瘫
坦	tʰan31	坦：坦白，坦克
歎	tʰan52	叹：叹气，感叹
炭	tʰan52	炭：烧炭，木炭
檀	tʰaŋ212	檀：檀香
壇	tʰaŋ212	坛：天坛
彈	tʰan212	弹：弹琴
誕	tan52	诞：诞生
但	tan52	但：但是，不但
彈	tʰan212	弹：子弹，弹子
蛋	tʰan52	蛋：鸡蛋，皮蛋
達	tʰat055	达：达到，到达
難	nan212	难：困难，很难
難	nan52	难：落难，逃难
捺	nai52	捺：撇捺，捺下去
蘭	lan212	兰：兰花
攔	lan212	拦：拦住
欄	lan212	栏：栏杆，猪栏
懶	nan33	懒：懒惰，很懒
爛	lan52	烂：腐烂，烂掉
辣	lat055	辣：味道，泼辣
贊	tsan52	赞：赞助
讚	tsan52	赞：称赞
餐	tsʰɔn33	餐：一餐饭，快餐
燦	tsʰan52	灿：灿烂
擦	tsʰat031	擦：擦洗
殘	tsʰan212	残：残疾，摧残
珊	san33	珊：珊瑚
散	san52	散：松散，鞋带散了
傘	san31	伞：雨伞
散	san52	散：散会，解散
撒	sa31	撒：撒化肥，撒种
薩	sat031	萨：菩萨，拉萨
干	kɔn33	干：天干地支
乾	kɔn33	干：干湿
肝	kɔn33	肝：身体，猪肝
竿	kɔn33	竿：竹竿
桿	kɔn33	杆：木杆
稈	kɔn31	秆：稻秆
趕	kɔn31	赶：赶走，追赶
幹	kɔn52	干：干部，能干
割	kɔt031	割：割稻
葛	kɔt031	葛：姓，诸葛亮
看	kʰɔn52	看：看守
刊	kʰaŋ33	刊：报刊
看	kʰɔn52	看：看见
渴	hɔt031	渴：口渴，渴望
岸	ŋan52	岸：岸上，口岸
罕	han31	罕：稀罕，罕见
漢	hɔn52	汉：汉族，好汉
喝	hɔt031	喝：喝采，吆喝
寒	hɔn212	寒：伤寒，小寒，寒冷
韓	hɔn212	韩：姓，韩国
旱	hɔn33	旱：干旱
捍	hɔn52	捍：捍卫
汗	hɔn52	汗：出汗
銲	hɔn52	焊：焊接，电焊
翰	hɔn52	翰：翰林，人名用字
安	ɔn33	安：安全，安放
鞍	ɔn52	鞍：马鞍
按	ɔn52	按：按照，按铃
案	ɔn52	案：人命案，档案
扮	pan52	扮：打扮，扮相
八	pet031	八：数字
盼	pʰan52	盼：盼望，期盼
辦	pan52	办：办法，怎么办
瓣	pʰan52	瓣：花瓣，叶子
拔	pʰat055	拔：拔秧，选拔
抹	mat031	抹：抹布
盞	tsan31	盏：灯盏，酒盏，碗盏
札	tsat031	札：札记，信札
紮	tsat031	扎：扎紧，驻扎
鏟	tsʰan31	铲：镬铲，铲草
察	tsʰat031	察：察看，观察
山	san33	山：山顶，泰山
產	tsʰan31	产：生产，共产党，做产母，产母娘
殺	sat031	杀：杀人，自杀
艱	kien33	艰：艰苦
間	kien33	间：中间，一间房间
簡	kien31	简：简单
揀	kiaŋ31	拣：挑选，拣菜
間	kien33	间：间断，离间
眼	ȵien31	眼：针眼，眼镜
閑	hæn212	闲：空闲，闲事
限	hæn52	限：有限，限制
軋	tʃen31	轧：被车轧，轧钢厂
班	pan33	班：班级，上班
斑	pan33	斑：雀斑，斑点
扳	pan33	扳：扳手，用力往后拉
頒	pan33	颁：颁布
板	pan31	板：黑板，石板
版	pan31	版：出版，版本
攀	pʰan33	攀：攀登，高攀
扳	pan33	扳：
蠻	man212	蛮：野蛮，蛮横
慢	mæn52	慢：慢车，快慢
棧	tsʰan31	栈：客栈，栈房，栈道
刪	san33	删：删除
奸	kien33	奸：奸臣，忠奸
諫	kien31	谏：谏议
澗	kien31	涧：两山之间的小溪
鐧	kien31	锏：车锏，杀手锏
顏	ȵien212	颜：颜色，姓
雁	ȵien52	雁：大雁，雁鹅
瞎	hæt031	瞎：瞎子，眼瞎
轄	hɔt031	辖：直辖市，管辖
鞭	pien33	鞭：皮鞭，鞭策
編	pʰien33	编：编筐，编辑
變	pien52	变：改变，变化
別	pʰiet055	别：别针，别支笔在口袋
鼈	piet031	鳖：甲鱼，鳖壶（军用水壶）
篇	pʰien33	篇：一篇文章
偏	pʰien33	偏：偏偏，偏僻
騙	pʰien52	骗：骗人，欺骗
便	pʰien212	便：便宜
辯	pʰien52	辩：辩论
辨	pʰien52	辨：分辨，辨别
便	pʰien52	便：方便，便当
別	pʰiet055	别：分别，别人
綿	mien212	绵：海绵，绵延
棉	mien212	棉：棉花
免	mien33	免：免除，罢免
勉	mien33	勉：勉强，勉励
緬	mien31	缅：缅甸，缅怀
娩	mien31	娩：分娩
面	mien52	面：被面，面子
滅	met055	灭：消灭，灭亡
碾	tʃen31	碾：农具，碾米
連	lien212	连：连长，大连
聯	lien212	联：对联，联系
列	liet055	列：排列，列宁
烈	liet055	烈：烈士，热烈
裂	liet055	裂：分裂，裂开
煎	tsien33	煎：煎药，煎鱼
剪	tsien31	剪：铰剪，剪东西
箭	tsien52	箭：射箭
濺	tsien52	溅：溅水
遷	tsʰien33	迁：迁移
淺	tsʰien31	浅：深浅，浅薄
錢	tsʰien212	钱：一块钱，姓
踐	tsien52	践：实践
賤	tsʰien52	贱：犯贱，贱价
仙	sien33	仙：神仙，仙丹
鮮	sien33	鲜：新鲜，鲜艳
鮮	sien31	鲜：朝鲜
癬	tsʰien31	癣：脚癣
綫	sien52	线：棉线，线索
泄	sia52	泄：排泄，泄漏，泄洪
羡	siɔn31	羡：羡慕
展	tʃen31	展：发展，展开
哲	tʃæt031	哲：哲学，哲理
蜇	tʃæt031	蜇：蝎子蜇人，海蜇
撤	tʃʰæt055	撤：撤退
徹	tʃʰæt055	彻：彻底
纏	tʃʰen212	缠：盘缠，纠缠
轍	tʃʰæt055	辙：南辕北辙
氈	tʃen33	毡：油毛毡
戰	tʃen52	战：战斗
顫	tʃen33	颤：颤抖，打颤
折	tʃæt031	折：打折，折扣
浙	tʃæt031	浙：浙江
舌	ʃæt055	舌：舌头，口舌
搧	ʃæn33	搧：搧扇子
扇	ʃæn52	扇：芭蕉扇
設	ʃæt031	设：建设，设计
蟬	ʃiaŋ212	蝉：蝉儿，蝉蜕
禪	ʃiaŋ212	禅：禅师，禅宗
善	ʃæn52	善：善良，面善
膳	ʃæn52	膳：用膳，膳食
單	tan33	单：姓，单雄信
禪	tʃʰaŋ212	禅：禅让
折	tʃat031	折：折本，摔折
然	ʒan212	然：然后，居然
燃	ʒan212	燃：点燃，燃烧
熱	ȵiet055	热：冷热，热烈
遣	kʰien31	遣：遣责，派遣
乾	kʰien212	乾：乾隆，乾坤
件	kʰien52	件：一件，事件
傑	kʰiet055	杰：杰出，豪杰
諺	ȵien212	谚：谚语
孽	ȵiak055	孽：作孽
焉	ʒan212	焉：心不在焉
延	ʒan212	延：延安，拖延
筵	ʒan52	筵：酒席
演	ʒan31	演：表演，演出
衍	ʒan31	衍：敷衍
建	kien31	建：建设，新建
毽	kien52	毽：毽子
揭	kiet031	揭：揭发，揭盖
鍵	kʰien52	键：关键，键盘
健	kʰien52	健：健康，老人体健
腱	kʰien52	腱：肌腱
竭	ʃiet031	竭：竭尽全力
言	ȵien212	言：语言，言论
掀	ʃien33	掀：掀桌子、锅盖、被子
軒	ʃien33	轩：人名用字
憲	ʃien31	宪：宪法
獻	ʃien52	献：贡献，献宝
歇	ʃiet031	歇：休息，一歇
蠍	ʃie33	蝎：蝎子，蛇蝎
邊	pien33	边：旁边，边缘
蝙	pien31	蝙：蝙蝠
扁	pien31	扁：扁担，形状
匾	pæn31	匾：牌匾，匾额
遍	pien31	遍：一遍
遍	pien31	遍：遍地，普遍
憋	piet031	憋：憋气，憋尿
片	pʰæn31	片：一片，片面
撇	pʰiet031	撇：撇捺，撇开
辮	pʰien52	辫：编辫子，辫子
蹩	pei212	蹩：跛，蹩脚
眠	min212	眠：安眠，眠床
麵	mien52	面：吃面，面粉
衊	mat031	蔑：污蔑，蔑视
顚	tæn33	颠：颠倒，颠箥
癲	tæn33	癫：疯，癫狗
典	tæn31	典：词典，典当
天	tʰæn33	天：天上，晴天
腆	tæn31	腆：腆肚子，腼腆
鐵	tʰæt031	铁：钢铁
田	tʰæn212	田：种田，田地
塡	tʰæn212	填：填空，填房（续弦）
電	tʰien52	电：电灯，触电
殿	tien52	殿：佛殿，殿堂
奠	tien52	奠：奠基，奠定
墊	tiaŋ52	垫：垫钱，座垫
澱	tʰien52	淀：沉淀，淀粉
年	næn212	年：过年，年纪
捏	næt031	捏：捏紧
憐	lin212	怜：可怜
蓮	lien212	莲：莲花，莲蓬
練	lien52	练：练习，熟练
煉	lien52	炼：炼丹
鏈	lien52	链：项链，链条
楝	læn52	楝：苦楝树
鍊	lien52	炼：锻炼
箋	tsʰiaŋ33	笺：便笺，信笺
薦	tsien52	荐：推荐，棕荐，稿荐
節	tsiet031	节：竹节，节约
千	tsʰien33	千：数字，千万
切	tsʰiet031	切：切开，迫切
竊	tsʰiak031	窃：偷窃，窃听
前	tsʰien212	前：前后，从前
截	tsʰiet031	截：斩钉截铁，截断
先	sien33	先：祖先，先进
屑	siau33	屑：木屑，不屑一顾
肩	kien33	肩：肩膀
堅	kien33	坚：坚强
繭	kien31	茧：蚕茧
見	kien52	见：没脸见人，看见，见识
結	kiet031	结：打结，结果
金絜	kin33	金：镰刀，割稻
潔	kiet031	洁：清洁，洁白
牽	kʰien33	牵：牵牛花
縴	siaŋ212	纤：拉纤，纤绳
硏	ȵien33	研：研究，研磨
硯	ȵien52	砚：砚台
顯	ʃien31	显：明显，显灵
賢	ʃien212	贤：圣贤，贤惠
弦	ʃien212	弦：上弦月，琴弦
現	ʃien52	现：出现，现在
煙	ʒan33	烟：冒烟，香烟
燕	ʒan52	燕：姓，燕京
胭	ʒan33	胭：胭脂
宴	ʒan52	宴：宴会
燕	ʒan52	燕：燕子
嚥	ʒan33	咽：下咽，咽喉
噎	ʒan33	噎：噎住
搬	pan33	搬：搬家，搬运
般	pan33	般：般配，一般
半	pan52	半：半天，一半
絆	pʰan52	绊：绊脚石，绊倒
撥	pat031	拨：拨款
潘	pʰan33	潘：姓
拚	pʰin33	拼：拼命
判	pʰan52	判：判断，审判
潑	pʰat031	泼：泼水，泼辣
盤	pʰan212	盘：盘子，算盘
伴	pʰan52	伴：伙伴，伴随
拌	pʰan52	拌：搅拌，凉拌
畔	pʰan52	畔：河畔，江畔
叛	pan31	叛：叛徒，背叛
瞞	man212	瞒：隐瞒
饅	man212	馒：馒头
鰻	man212	鳗：河鳗，鳗鱼
滿	man33	满：装满，满意
漫	man52	漫：漫长，漫画
末	mat055	末：末尾，锯末
沫	mat055	沫：泡沫
抹	mat031	抹：抹布，抹杀
端	tɔn33	端：端午，端正
短	tɔn31	短：长短，短命
斷	tɔn52	断：判断，断案，断价钱
鍛	tʰɔn52	锻：锻炼
脫	tʰɔt031	脱：脱衣裳，脱线，摆脱
團	tʰɔn212	团：团结，一团线，团长
糰	tʰɔn212	团：糯米团子
斷	tʰɔn33	断：断绝，断掉
段	tʰɔn52	段：一段木头，路段，阶段
緞	tʰɔn52	缎：绸缎，缎面
椴	tʰɔn52	椴：椴树,椴木
奪	tʰɔt055	夺：抢夺，夺权
暖	nɔn33	暖：温暖，暖和
鸞	lɔn212	鸾：鸾凤
卵	lɔn31	卵：鸡卵，男阴
亂	lɔn52	乱：混乱，乱动
鑽	tsɔn52	钻：动词，钻洞
攢	tsʰɔn52	攒：攒钱
鑽	tsɔn52	钻：名词，扯钻，钻子
躥	tsɔn33	蹿：向前或向上跳
竄	tʃʰɔn52	窜：东窜西窜
酸	sɔn33	酸：硫酸，味道
算	sɔn52	算：算账，计算
蒜	sɔn52	蒜：大蒜，蒜苗
官	kuan33	官：当官，官司
棺	kuan33	棺：棺材
觀	kuan33	观：参观，观音
冠	kuan33	冠：衣冠
管	kuan31	管：不管，管理
館	kuan31	馆：馆子，图书馆
貫	kuan52	贯：一贯，贯彻
灌	kuan52	灌：灌溉，浇灌
罐	kuan52	罐：瓦罐，罐头
觀	kuan33	观：道观，寺观
冠	kuan52	冠：冠军
括	kuat031	括：包括，
聒	kuat031	聒：聒耳朵，面聒（打耳光）
寬	kʰuan33	宽：宽敞，不紧
款	kʰuan31	款：款项，汇款
闊	kʰuat031	阔：不窄，开阔
玩	ŋuan31	玩：古玩，玩具
歡	fan33	欢：喜欢，欢喜
喚	fan52	唤：呼唤
煥	fan52	焕：焕然一新
完	van212	完：吃完，完全
丸	vien212	丸：药丸，丸子
紈	ŋuan212	纨：纨绔子弟
緩	fan31	缓：缓慢，迟缓
皖	van31	皖：皖南事变
換	van52	换：交换，换衣
活	fat055	活：生活，活鱼
豌	van31	豌：豌豆
碗	van31	碗：饭碗，碗筷
腕	van31	腕：手腕
頑	ŋuan212	顽：顽皮，顽固
幻	faŋ52	幻：幻想，科幻
滑	vat055	滑：地滑，滑稽
猾	vat055	猾：狡猾
挖	va33	挖：挖地，开挖
篡	tʃʰɔn31	篡：篡位，篡改
閂	tsʰɔn33	闩：门闩
拴	tsʰɔn33	拴：捆绑
涮	sɔt031	涮：涮洗
刷	sɔt031	刷：牙刷，刷子
關	kuan33	关：关门，关心
慣	kuan52	惯：习惯，惯用
摜	kuan52	掼：扔，摔掉，跌
刮	kuat031	刮：刮胡子，搜刮
還	fan212	还：还原，还钱
